t,record_utc,z,airspeed,temperature_C,pressure_hPa,density_kg_m3,humidity,wind_x,wind_y,ice_mass_kg
0.05,2026-09-14 04:00,-0.10202788041341962,0.7908295477973795,16.19999999999999,1015.6,1.2153940197692565,0.879534718140541,-0.0,0.0,0.0
0.1,2026-09-14 04:00,-0.09534561726302777,1.0796046381079625,16.19999999999999,1015.6,1.2153937811790756,0.8795632496493745,-0.0,0.0,0.0
0.15000000000000002,2026-09-14 04:00,-0.08135004370122367,1.3631468138864737,16.19999999999999,1015.6,1.2153935425888949,0.879591781158208,-0.0,0.0,0.0
0.2,2026-09-14 04:00,-0.060936011815128574,1.621283050647097,16.19999999999999,1015.6,1.2153933039987141,0.8796203126670415,-0.0,0.0,0.0
0.25,2026-09-14 04:00,-0.037529185220651726,1.8346861398164358,16.19999999999999,1015.6,1.2153930654085332,0.8796488441758751,-0.0,0.0,0.0
0.3,2026-09-14 04:00,-0.015548902116478806,2.0016011150381985,16.19999999999999,1015.6,1.2153928268183525,0.8796773756847086,-0.0,0.0,0.0
0.35,2026-09-14 04:00,0.0014825018633434833,2.3746102532214657,16.199990363737868,1015.5998219048929,1.2153924187996341,0.8797059071935421,-0.21847417052007978,0.337791700863944,0.0
0.39999999999999997,2026-09-14 04:00,0.012822085367870386,4.259917780890683,16.19991665644511,1015.5984596650577,1.2153908842606946,0.8797344387023757,-1.4121860742431465,2.2059664043313925,0.0
0.44999999999999996,2026-09-14 04:00,0.021253172292846883,4.802466317882483,16.19986185438006,1015.5974468278961,1.215389682122949,0.8797629702112092,-1.6875893043452692,2.66339161887838,0.0
0.49999999999999994,2026-09-14 04:00,0.029877999216606763,5.177825571683492,16.199805793005055,1015.5964107173517,1.2153884578457383,0.8797915017200427,-1.8706085184371741,2.982621046693316,0.0
0.5499999999999999,2026-09-14 04:00,0.04086971236935405,5.515949957842212,16.199734346869604,1015.5950902712407,1.2153869630714078,0.8798200332288763,-2.037360167078119,3.2816963954688787,0.0
0.6,2026-09-14 04:00,0.05492874025499965,5.828374551688854,16.199642963188353,1015.5934013474011,1.215385117752977,0.8798485647377098,-2.1932661071902477,3.568529322344328,0.0
0.65,2026-09-14 04:00,0.07133799129555216,6.100233066346625,16.19953630305656,1015.591430091993,1.2153830038447064,0.8798770962465439,-2.32931012421379,3.8276172841195226,0.0
0.7000000000000001,2026-09-14 04:00,0.08857546043803975,6.3217495062867695,16.19942425950717,1015.5893593454805,1.215380795289297,0.8799056277553774,-2.4398259280620618,4.048402701985629,0.0
0.7500000000000001,2026-09-14 04:00,0.10512408647225219,6.493674713853598,16.199316693437936,1015.587371353287,1.2153786654631236,0.8799341592642109,-2.5249531954472606,4.229678776240275,0.0
0.8000000000000002,2026-09-14 04:00,0.12007617000454944,6.623912974759923,16.199219504894984,1015.5855751570156,1.2153767181010622,0.8799626907730445,-2.5886377584854774,4.376689439257088,0.0
0.8500000000000002,2026-09-14 04:00,0.13332875185022955,6.72333104348629,16.199133363112935,1015.5839831243175,1.2153749649686625,0.879991222281878,-2.6364969808265624,4.497794542182794,0.0
0.9000000000000002,2026-09-14 04:00,0.14540776729037633,6.80275782148188,16.199054849512606,1015.5825320739211,1.215373345959253,0.8800197537907115,-2.6742543809092476,4.601901481407009,0.0
0.9500000000000003,2026-09-14 04:00,0.1571011010049658,6.871091890378537,16.198978842843474,1015.5811273570175,1.2153717710301684,0.880048285299545,-2.7066348472210557,4.696544290308644,0.0
1.0000000000000002,2026-09-14 04:00,0.16909845276550753,6.9342163080504555,16.198900860056995,1015.5796861201497,1.2153701613602041,0.8800768168083786,-2.736718939870442,4.786665892340153,0.0
1.0500000000000003,2026-09-14 04:00,0.1817710412561126,6.994764847298467,16.198818488231836,1015.5781637691784,1.2153684745255986,0.8801053483172121,-2.7658525280754,4.874329283128592,0.0
1.1000000000000003,2026-09-14 04:00,0.19513160745252628,7.052802330072142,16.19873164455157,1015.5765587738357,1.2153667090706635,0.8801338798260456,-2.794068674717487,4.959341259844249,0.0
1.1500000000000004,2026-09-14 04:00,0.20893661477405753,7.107083537215933,16.19864191200395,1015.5749003902575,1.2153648928277616,0.8801624113348792,-2.8207606899366278,5.0403697970852175,0.0
1.2000000000000004,2026-09-14 04:00,0.22285096278280453,7.15627888815257,16.198551468741925,1015.5732288739024,1.215363064093195,0.8801909428437127,-2.845286332200379,5.115996120805027,0.0
1.2500000000000004,2026-09-14 04:00,0.23659559728121565,7.199711441383412,16.198462128617678,1015.5715777472483,1.215361254757917,0.8802194743525462,-2.867314931775273,5.185347182208837,0.0
1.3000000000000005,2026-09-14 04:00,0.25002865691238274,7.237523139600145,16.198374813730084,1015.5699640518197,1.2153594810340091,0.8802480058613797,-2.8869054775118648,5.248259913372541,0.0
1.3500000000000005,2026-09-14 04:00,0.2631508773475443,7.270453703387593,16.198289519297248,1015.5683876990958,1.2153577428372127,0.8802765373702133,-2.9044068463637998,5.30512100147146,0.0
1.4000000000000006,2026-09-14 04:00,0.2760571908111895,7.2994762801556705,16.1982056282597,1015.5668372848896,1.2153560293183516,0.8803050688790468,-2.9202905545338362,5.356572987461735,0.0
1.4500000000000006,2026-09-14 04:00,0.28886943388105435,7.325472790701554,16.19812234867976,1015.5652981731064,1.215354326553662,0.8803336003878803,-2.9350001438395803,5.403239836179179,0.0
1.5000000000000007,2026-09-14 04:00,0.3016807750454774,7.349043596689782,16.198039074962196,1015.5637591715608,1.215352623895692,0.8803621318967139,-2.9488617029119095,5.445558007713836,0.0
1.5500000000000007,2026-09-14 04:00,0.31452824796483864,7.370470001084436,16.197955566388202,1015.562215831477,1.2153509171121986,0.8803906634055474,-2.9620631737333585,5.483732377462318,0.0
1.6000000000000008,2026-09-14 04:00,0.32739421250582956,7.389792580203312,16.197871937618686,1015.5606702719422,1.215349208219132,0.8804191949143809,-2.9746842813852825,5.517787122923146,0.0
1.6500000000000008,2026-09-14 04:00,0.3402268161012889,7.406939945615289,16.19778852569533,1015.5591287218849,1.215347503142241,0.8804477264232144,-2.9867482137627497,5.547659444563712,0.0
1.7000000000000008,2026-09-14 04:00,0.35296591500557234,7.42184523681253,16.19770572155244,1015.5575984062002,1.2153458087547517,0.880476257932048,-2.998269348256308,5.573287979693266,0.0
1.7500000000000009,2026-09-14 04:00,0.36556339416679434,7.43451334783295,16.197623837937897,1015.5560851047782,1.2153441305552084,0.8805047894408815,-3.009282448292959,5.5946676536335325,0.0
1.800000000000001,2026-09-14 04:00,0.3779924824555549,7.4450332813990645,16.19754304886402,1015.5545920334939,1.2153424716029326,0.880533320949715,-3.0198507795091944,5.611865229778358,0.0
1.850000000000001,2026-09-14 04:00,0.39024639110969117,7.45355219677057,16.197463398457785,1015.553120007789,1.2153408326736477,0.8805618524585486,-3.0300587991953782,5.625005648879627,0.0
1.900000000000001,2026-09-14 04:00,0.40233030964238065,7.460235347988435,16.19738485298734,1015.5516684041891,1.2153392131741998,0.8805903839673827,-3.0399980983881925,5.6342453798553676,0.0
1.950000000000001,2026-09-14 04:00,0.41425181736724126,7.4652320928076925,16.19730736318712,1015.550236312145,1.2153376122383344,0.8806189154762162,-3.049754179913342,5.6397471784971875,0.0
2.000000000000001,2026-09-14 04:00,0.4260136452325348,7.468658545810161,16.19723091130595,1015.5488234035296,1.2153360295538704,0.8806474469850497,-3.059398442400751,5.641664618512242,0.0
2.0500000000000007,2026-09-14 04:00,0.43761057723035895,7.470597682333875,16.197155531247972,1015.5474303048603,1.215334465716802,0.8806759784938832,-3.068986293347871,5.6401381731348685,0.0
2.1000000000000005,2026-09-14 04:00,0.44903022048159164,7.4711111302240845,16.197081303566847,1015.5460585047807,1.2153329221432827,0.8807045100027168,-3.0785598626549393,5.6352999178600856,0.0
2.1500000000000004,2026-09-14 04:00,0.4602560983319316,7.470254654538056,16.197008335360806,1015.5447099824971,1.2153314007161455,0.8807330415115503,-3.0881527759646508,5.627281995490193,0.0
2.2,2026-09-14 04:00,0.4712712164892757,7.4680907584091685,16.196936737092813,1015.5433867793923,1.2153299033773697,0.8807615730203838,-3.0977946778922867,5.616224459669647,0.0
2.25,2026-09-14 04:00,0.48206069948425867,7.464695135837258,16.19686660545335,1015.5420906823142,1.2153284318267858,0.8807901045292174,-3.107514126756449,5.60227992941409,0.0
2.3,2026-09-14 04:00,0.4926128849552795,7.460157048165079,16.196798016247783,1015.5408230921291,1.2153269873970283,0.8808186360380509,-3.117339537027408,5.585614513724732,0.0
2.3499999999999996,2026-09-14 04:00,0.5029190053194637,7.454575818933682,16.196731026465386,1015.5395850619612,1.2153255710899127,0.8808471675468844,-3.1272986207692814,5.56640592430498,0.0
2.3999999999999995,2026-09-14 04:00,0.512972037197579,7.448056209079105,16.19666568175819,1015.5383774354121,1.2153241837079316,0.8808756990557179,-3.137417117908828,5.544840297715779,0.0
2.4499999999999993,2026-09-14 04:00,0.5227653982369526,7.440704802869656,16.196602024911442,1015.5372010031012,1.215322826003171,0.8809042305645515,-3.147717555046955,5.521109109590042,0.0
2.499999999999999,2026-09-14 04:00,0.5322920007651026,7.432628365893417,16.196540101995026,1015.5360566163483,1.2153214987854593,0.880932762073385,-3.1582184928185457,5.495407005774788,0.0
2.549999999999999,2026-09-14 04:00,0.5415438802315441,7.423934041822928,16.19647996477846,1015.5349452318094,1.2153202029648311,0.8809612935822185,-3.168934388984315,5.467930742792739,0.0
2.5999999999999988,2026-09-14 04:00,0.5505123447111735,7.414730599303504,16.19642166975939,1015.533867893516,1.2153189395344408,0.8809898250910521,-3.179875948401566,5.438878965057343,0.0
2.6499999999999986,2026-09-14 04:00,0.5591884274809562,7.405129803231219,16.196365275221353,1015.5328256785053,1.2153177095188388,0.8810183565998856,-3.19105070961967,5.408452345592609,0.0
2.6999999999999984,2026-09-14 04:00,0.5675633895851995,7.395247232287965,16.1963108379677,1015.5318196364592,1.2153165139165474,0.8810468881087191,-3.202463623793884,5.3768536526929696,0.0
2.7499999999999982,2026-09-14 04:00,0.5756290834644883,7.385202271861684,16.196258410957455,1015.5308507460124,1.2153153536584989,0.8810754196175526,-3.214117468025854,5.344287479247906,0.0
2.799999999999998,2026-09-14 04:00,0.583378097770631,7.37511737465727,16.196208042364503,1015.5299198973665,1.2153142295914934,0.8811039511263862,-3.2260130450578064,5.310959575065135,0.0
2.849999999999998,2026-09-14 04:00,0.5908037052192875,7.365116884680771,16.196159775916044,1015.5290278985466,1.2153131424841537,0.8811324826352197,-3.2381492095941713,5.277075875671847,0.0
2.8999999999999977,2026-09-14 04:00,0.597899696901864,7.355325747506006,16.19611365197011,1015.5281754953146,1.2153120930458672,0.8811610141440532,-3.250522806218719,5.242841389687766,0.0
2.9499999999999975,2026-09-14 04:00,0.6046601994246257,7.345868334434605,16.196069708703703,1015.5273633931273,1.215311081947675,0.8811895456528868,-3.2631286048461914,5.208459097596631,0.0
2.9999999999999973,2026-09-14 04:00,0.6110795465564706,7.336867469236265,16.196027982947385,1015.526592272559,1.215310109836945,0.8812180771617203,-3.275959291346011,5.174128958155376,0.0
3.049999999999997,2026-09-14 04:00,0.6171522352111632,7.3284436299175955,16.195988510471125,1015.5258627945882,1.2153091773424012,0.8812466086705538,-3.289005532680319,5.140047050500138,0.0
3.099999999999997,2026-09-14 04:00,0.622872956472877,7.320714238531195,16.195951325782914,1015.5251755968717,1.2153082850705772,0.8812751401793874,-3.3022561037504206,5.1064048273400555,0.0
3.149999999999997,2026-09-14 04:00,0.6282366686912775,7.313792950455285,16.195916461653496,1015.5245312849646,1.2153074335974667,0.8813036716882214,-3.315698045885872,5.073388429904382,0.0
3.1999999999999966,2026-09-14 04:00,0.6332386748152083,7.307788890301644,16.195883948613698,1015.5239304230302,1.2153066234596825,0.881332203197055,-3.3293168254455385,5.041178017232911,0.0
3.2499999999999964,2026-09-14 04:00,0.6378746759333689,7.302805827781639,16.195853814606437,1015.523373527408,1.2153058551483407,0.8813607347058885,-3.343096470680187,5.009947081140888,0.0
3.2999999999999963,2026-09-14 04:00,0.6421407895042897,7.2989413224562325,16.1958260848682,1015.5228610644252,1.2153051291069772,0.881389266214722,-3.3570196789515623,4.979861741610782,0.0
3.349999999999996,2026-09-14 04:00,0.6460335361761748,7.296285881845165,16.195800782014828,1015.5223934519832,1.2153044457330573,0.8814177977235556,-3.371067898545033,4.95108003587399,0.0
3.399999999999996,2026-09-14 04:00,0.6495498083956008,7.294922174238743,16.1957779262454,1015.5219710633216,1.2153038053815561,0.8814463292323891,-3.3852213960983297,4.923751223354059,0.0
3.4499999999999957,2026-09-14 04:00,0.6526868358262444,7.294924323494686,16.19575753556711,1015.52159423118,1.2153032083689193,0.8814748607412226,-3.399459321495517,4.898015128066072,0.0
3.4999999999999956,2026-09-14 04:00,0.6554421586053082,7.296357296959102,16.195739625969054,1015.521263251004,1.2153026549761126,0.8815033922500561,-3.413759778527114,4.874001533279426,0.0
3.5499999999999954,2026-09-14 04:00,0.6578136128395783,7.2992763856486595,16.195724211516506,1015.5209783826917,1.2153021454502804,0.8815319237588897,-3.4280999042681946,4.8518296345330825,0.0
3.599999999999995,2026-09-14 04:00,0.6597993266227165,7.303726770218939,16.195711304376914,1015.5207398510746,1.2153016800052094,0.8815604552677232,-3.4424559553628375,4.831607549961317,0.0
3.649999999999995,2026-09-14 04:00,0.6613977212521898,7.309743165979923,16.195700914811823,1015.5205478457641,1.2153012588211762,0.8815889867765567,-3.456803396679553,4.813431883170627,0.0
3.699999999999995,2026-09-14 04:00,0.662607511759194,7.317349542663272,16.195693051173578,1015.5204025210965,1.2153008820448992,0.8816175182853903,-3.471116987433062,4.797387333680116,0.0
3.7499999999999947,2026-09-14 04:00,0.6634277026321255,7.326558917227915,16.19568771993289,1015.520303996637,1.2153005497900178,0.8816460497942238,-3.4853708612672425,4.7835463520659625,0.0
3.7999999999999945,2026-09-14 04:00,0.6638575773947942,7.3373732192061345,16.195684925746946,1015.5202523584428,1.2153002621382916,0.8816745813030573,-3.4995385989464864,4.771968839866014,0.0
3.8499999999999943,2026-09-14 04:00,0.6638966835291998,7.349783227364711,16.195684671557046,1015.5202476608646,1.2153000191413166,0.8817031128118908,-3.513593294498201,4.762701897018578,0.0
3.899999999999994,2026-09-14 04:00,0.6635449848376274,7.363768526840881,16.195686957598525,1015.520289908251,1.215299820803121,0.8817316443207244,-3.527507755184955,4.7557798073043624,0.0
3.949999999999994,2026-09-14 04:00,0.6628035128066048,7.379297797165563,16.195691777166758,1015.5203789767016,1.2152996670057272,0.8817601758295579,-3.541255112613333,4.751224628294498,0.0
3.999999999999994,2026-09-14 04:00,0.6616741012741382,7.396329184559671,16.19569911834168,1015.5205146459364,1.2152995575394705,0.8817887073383914,-3.554808692087184,4.749045831685607,0.0
4.049999999999994,2026-09-14 04:00,0.6601586152604357,7.414810234114933,16.195708969000805,1015.5206966919395,1.2152994921911324,0.881817238847225,-3.5681414552748905,4.749239448217999,0.0
4.099999999999993,2026-09-14 04:00,0.658258466307196,7.4346779099767195,16.195721319968982,1015.5209249451697,1.2152994707993148,0.8818457703560585,-3.581225656745522,4.751787576096746,0.0
4.149999999999993,2026-09-14 04:00,0.65597451472137,7.455858745564331,16.195736165654296,1015.5211993023092,1.2152994932656167,0.881874301864892,-3.594032803180312,4.75665835476594,0.0
4.199999999999993,2026-09-14 04:00,0.6533072716230539,7.47826911100447,16.19575350273442,1015.5215197019913,1.2152995595315434,0.8819028333737255,-3.60653385403242,4.763806310562911,0.0
4.249999999999993,2026-09-14 04:00,0.6502572286363294,7.5018155881016755,16.195773328013843,1015.5218860851948,1.2152996695408314,0.8819313648825591,-3.6186995298548292,4.773172892565695,0.0
4.299999999999993,2026-09-14 04:00,0.646825150139954,7.526395436011146,16.195795636524053,1015.52229836014,1.2152998232060521,0.8819598963913926,-3.630500594209641,4.784687022772382,0.0
4.3499999999999925,2026-09-14 04:00,0.6430122305445123,7.551897116477374,16.195820420501434,1015.5227563833953,1.2153000203906397,0.8819884279002261,-3.6419080249787954,4.798265552910289,0.0
4.399999999999992,2026-09-14 04:00,0.6388201019892155,7.578200838066801,16.19584766933707,1015.5232599589515,1.215300260908011,0.8820169594090602,-3.6528930566479403,4.813813605734137,0.0
4.449999999999992,2026-09-14 04:00,0.6342507394268884,7.605179083653149,16.195877370193728,1015.5238088496235,1.2153005445324119,0.8820454909178937,-3.6634271269581,4.831224844377448,0.0
4.499999999999992,2026-09-14 04:00,0.6293063336178253,7.632697104419066,16.19590950883145,1015.5244027923065,1.2153008710134297,0.8820740224267273,-3.6734817840431373,4.850381741102393,0.0
4.549999999999992,2026-09-14 04:00,0.6239891915522956,7.660613387957237,16.195944070254882,1015.5250415099425,1.21530124008738,0.8821025539355608,-3.683028604474107,4.871155908472791,0.0
4.599999999999992,2026-09-14 04:00,0.6183016939717924,7.68878012632602,16.195981038989146,1015.5257247166124,1.2153016514821455,0.8821310854443943,-3.6920391498180316,4.8934085262376135,0.0
4.6499999999999915,2026-09-14 04:00,0.6122463087173505,7.717043714942592,16.196020398993312,1015.5264521159421,1.2153021049156645,0.8821596169532279,-3.7004849635210246,4.916990863962575,0.0
4.699999999999991,2026-09-14 04:00,0.6058256387777153,7.745245305132132,16.196062133347937,1015.5272233953266,1.2153026000904357,0.8821881484620614,-3.7083375918129096,4.9417448760404925,0.0
4.749999999999991,2026-09-14 04:00,0.5990424788742994,7.773221418022623,16.196106223887284,1015.5280382191303,1.2153031366870473,0.8822166799708949,-3.7155686061124746,4.967503837432841,0.0
4.799999999999991,2026-09-14 04:00,0.5918998609339176,7.800804613078725,16.19615265090391,1015.5288962232313,1.21530371435899,0.8822452114797285,-3.7221496083823373,4.994092993238593,0.0
4.849999999999991,2026-09-14 04:00,0.5844010802965672,7.827824196447222,16.196201392978082,1015.5297970118659,1.2153043327296529,0.882273742988562,-3.7280522100446944,5.021330206701332,0.0
4.899999999999991,2026-09-14 04:00,0.5765497048316327,7.854106953778976,16.19625242691859,1015.5307401565366,1.2153049913912886,0.8823022744973955,-3.7332479841623867,5.049026601888381,0.0
4.94999999999999,2026-09-14 04:00,0.5683495747967794,7.879477896940088,16.196305727763786,1015.5317251960275,1.2153056899050236,0.882330806006229,-3.737708396183945,5.076987204564884,0.0
4.99999999999999,2026-09-14 04:00,0.5598048018314228,7.903761020019843,16.19636126878811,1015.5327516365302,1.2153064278009813,0.8823593375150626,-3.7414047197189606,5.105011586424413,0.0
5.04999999999999,2026-09-14 05:00,0.5509197726066921,7.926780063837078,16.19641902147805,1015.5338189511934,1.2153072045778528,0.8823878690238961,-3.744307941601131,5.132894515045795,0.0
5.09999999999999,2026-09-14 05:00,0.5416991587196278,7.948359288167488,16.196478955468308,1015.5349265789471,1.2153080197017792,0.8824164005327296,-3.746388656836049,5.160426607138168,0.0
5.14999999999999,2026-09-14 05:00,0.5321479313045335,7.968324247566081,16.196541038446526,1015.5360739227393,1.2153088726046728,0.8824449320415632,-3.747616950675465,5.18739497809657,0.0
5.1999999999999895,2026-09-14 05:00,0.5222713773997157,7.98650256153901,16.196605236046878,1015.5372603475705,1.2153097626823497,0.8824734635503967,-3.747962262990152,5.2135838779613035,0.0
5.249999999999989,2026-09-14 05:00,0.512075115251494,8.00272466467827,16.19667151175088,1015.5384851786583,1.215310689292782,0.8825019950592302,-3.747393229444256,5.238775302788757,0.0
5.299999999999989,2026-09-14 05:00,0.5015651068054144,8.016824518358641,16.196739826805754,1015.539747699931,1.215311651754668,0.8825305265680637,-3.745877494223854,5.262749570627975,0.0
5.349999999999989,2026-09-14 05:00,0.49074766688532345,8.028640263001229,16.196810140165212,1015.5410471529295,1.215312649346384,0.8825590580768973,-3.743381489556154,5.285285851873628,0.0
5.399999999999989,2026-09-14 05:00,0.47962946948080265,8.03801478836215,16.196882408448346,1015.5423827360518,1.2153136813052698,0.8825875895857308,-3.7398701774042076,5.306162643962138,0.0
5.449999999999989,2026-09-14 05:00,0.46821755196980874,8.044796198161494,16.196956585912176,1015.5437536040392,1.2153147468271368,0.8826161210945643,-3.7353067482310447,5.325158179754936,0.0
5.4999999999999885,2026-09-14 05:00,0.45651931807923607,8.04883814405541,16.197032624432495,1015.545158867627,1.2153158450659387,0.8826446526033979,-3.7296522705464983,5.342050757409897,0.0
5.549999999999988,2026-09-14 05:00,0.4445425401399008,8.05000000215014,16.19711047348909,1015.546597593268,1.2153169751335071,0.8826731841122314,-3.722865283172788,5.35661897718368,0.0
5.599999999999988,2026-09-14 05:00,0.43229536092707144,8.048146862875653,16.197190080153973,1015.5480688029162,1.215318136099348,0.8827017156210649,-3.714901319898482,5.3686418675726415,0.0
5.649999999999988,2026-09-14 05:00,0.4197862952157766,8.043149302097518,16.197271389081095,1015.5495714738339,1.215319326990455,0.882730247129899,-3.705712353457351,5.377898879523177,0.0
5.699999999999988,2026-09-14 05:00,0.40702423115043873,8.03488289781354,16.197354342497533,1015.551104538432,1.2153205467911623,0.8827587786387325,-3.695246142457904,5.384169722980917,0.0
