window,t_s,n_load
storm,3979.0,2.6015443554476407
storm,3980.0,3.3642202527042024
storm,3981.0,4.680173522455865
storm,3982.0,3.5148370960899173
storm,3983.0,1.353008924270462
storm,3984.0,1.860608597657748
storm,3985.0,4.230388577362547
storm,3986.0,4.555344075492456
storm,3987.0,3.384917556056467
storm,3988.0,3.3741891525972654
storm,3989.0,3.8519884115844807
storm,3990.0,2.36700174298772
storm,3991.0,0.8902635260818179
storm,3992.0,2.7114519238614405
storm,3993.0,6.343724773538912
storm,3994.0,5.849138352370244
storm,3995.0,2.022129297961121
storm,3996.0,1.087536806138428
storm,3997.0,3.616239044046048
storm,3998.0,4.395912486116653
storm,3999.0,2.0373002817252517
storm,4000.0,1.4272973800020128
storm,4001.0,4.952194411004687
storm,4002.0,6.970252134480539
storm,4003.0,3.2727517792726233
storm,4004.0,-0.24104793526493318
storm,4005.0,1.2519039387622608
storm,4006.0,5.6724007615218595
storm,4007.0,5.961596642513774
storm,4008.0,2.7445183238303006
storm,4009.0,1.6848572133769495
storm,4010.0,3.350393872885751
storm,4011.0,4.3884265834222145
storm,4012.0,2.8472037593047608
storm,4013.0,1.9327851481586962
storm,4014.0,3.1567500577805805
storm,4015.0,4.697823304248671
storm,4016.0,4.454295427098654
storm,4017.0,2.9169237047005083
storm,4018.0,2.0314160924189224
storm,4019.0,2.3511998190558474
storm,4020.0,3.4051669445251864
storm,4021.0,4.20057655109017
storm,4022.0,3.9390776171285915
storm,4023.0,2.973103247576706
storm,4024.0,2.5252080113060735
storm,4025.0,3.130201825883171
storm,4026.0,3.43449439435306
storm,4027.0,2.925260517176546
storm,4028.0,2.993859578950872
storm,4029.0,4.196311373765853
storm,4030.0,4.508882569450929
storm,4031.0,2.973427981074334
storm,4032.0,1.5241271127376397
storm,4033.0,2.055397658146043
storm,4034.0,3.8563459315946647
storm,4035.0,4.421139737801443
storm,4036.0,3.925505219103719
storm,4037.0,3.6597470983020886
storm,4038.0,3.2601691088500058
storm,4039.0,2.3036944308957015
storm,4040.0,2.05813153940983
storm,4041.0,3.120316861692486
storm,4042.0,4.199150364291464
storm,4043.0,3.855437531214278
storm,4044.0,3.3869759488361866
storm,4045.0,3.8555721795811877
storm,4046.0,3.573126585236327
storm,4047.0,1.5750175838679954
storm,4048.0,1.0667802677126415
storm,4049.0,4.009197603367614
storm,4050.0,6.554580689952164
storm,4051.0,4.572947323910037
storm,4052.0,0.7261234153066679
storm,4053.0,1.122285959265702
storm,4054.0,4.1795624400672295
storm,4055.0,4.601207428033666
storm,4056.0,2.1486839401043185
storm,4057.0,2.0298109892266685
storm,4058.0,5.215384009692258
storm,4059.0,5.738108070390086
storm,4060.0,2.02669418570941
storm,4061.0,-0.05201102107064996
storm,4062.0,2.7069015340711418
storm,4063.0,5.773950194967235
storm,4064.0,4.845824300990605
storm,4065.0,2.1910126369070673
storm,4066.0,2.2267594433204345
storm,4067.0,3.4622837333976313
storm,4068.0,3.148299124675144
storm,4069.0,2.4113763183611976
storm,4070.0,3.834771680993376
storm,4071.0,4.959585541572411
storm,4072.0,3.43587493665852
storm,4073.0,1.7161363800685694
storm,4074.0,2.263598143241104
storm,4075.0,3.9955517595806427
storm,4076.0,3.5040072024990807
storm,4077.0,2.4703739682368937
storm,4078.0,3.7418982399657974
storm,4079.0,5.588006039418062
storm,4080.0,3.803115149532733
storm,4081.0,0.7341213991103688
storm,4082.0,1.2665251978159806
storm,4083.0,4.540546859541648
storm,4084.0,5.5005353123768765
storm,4085.0,3.050679054943646
storm,4086.0,1.954055766221521
storm,4087.0,3.7517429071712836
storm,4088.0,4.484333107866472
storm,4089.0,2.2406070929609037
storm,4090.0,0.9277822442619775
storm,4091.0,3.3673986357844266
storm,4092.0,6.269155546867877
storm,4093.0,5.040792652061841
storm,4094.0,1.9377470914397712
storm,4095.0,1.0683112476328736
storm,4096.0,2.833843418235014
storm,4097.0,4.378215206849839
storm,4098.0,3.8072605582271133
storm,4099.0,2.915991658474293
storm,4100.0,3.203597684166383
storm,4101.0,4.174346483357385
storm,4102.0,4.072009895966989
storm,4103.0,2.5739244301858055
storm,4104.0,1.5500087891477399
storm,4105.0,2.415205650621117
storm,4106.0,4.812337404329785
storm,4107.0,5.633450273280824
storm,4108.0,3.285078937544573
storm,4109.0,1.045113960670941
storm,4110.0,1.8911665699897384
storm,4111.0,4.403970617103058
storm,4112.0,4.6509199370688465
storm,4113.0,3.0075733296397162
storm,4114.0,2.658394359503376
storm,4115.0,3.878315113697341
storm,4116.0,3.761827773307822
storm,4117.0,2.025770989670028
storm,4118.0,1.750788711086409
storm,4119.0,3.876957945897011
storm,4120.0,5.362728736170201
storm,4121.0,4.063306472837122
storm,4122.0,2.487621721970642
storm,4123.0,2.4679873186720016
storm,4124.0,2.7331175009735493
storm,4125.0,2.5187359041341275
storm,4126.0,3.3242269410415317
storm,4127.0,5.1092023970017255
storm,4128.0,4.880572268842615
storm,4129.0,2.1809202570625517
storm,4130.0,1.0904264920612825
storm,4131.0,2.9654575027607386
storm,4132.0,4.773440263553246
storm,4133.0,3.511548652583022
storm,4134.0,2.534400738855355
storm,4135.0,4.181191661746263
storm,4136.0,4.993177744426816
storm,4137.0,2.402704982256012
storm,4138.0,-0.3415682261548052
storm,4139.0,2.1331161113032078
storm,4140.0,5.95777530778899
storm,4141.0,5.553970458994663
storm,4142.0,1.950195520497427
storm,4143.0,1.3858708963654642
storm,4144.0,4.2833928539614075
storm,4145.0,4.432590933217326
storm,4146.0,1.7023617701676859
storm,4147.0,1.1441847523045983
storm,4148.0,4.493527940505524
storm,4149.0,6.292331633693637
storm,4150.0,3.525847972330223
storm,4151.0,0.7428775563537763
storm,4152.0,1.8512371169698605
storm,4153.0,4.335342872172804
storm,4154.0,4.417880132237257
storm,4155.0,3.210232268325049
storm,4156.0,3.291034042140008
storm,4157.0,3.6400051801338655
storm,4158.0,2.7821687857419213
storm,4159.0,2.0766601441473087
storm,4160.0,3.2555452449333306
storm,4161.0,4.220317099126856
storm,4162.0,3.314570505237885
storm,4163.0,2.6673277137918636
storm,4164.0,3.7784780249768617
storm,4165.0,4.527361286421278
storm,4166.0,2.610297339785205
storm,4167.0,1.234504464742887
storm,4168.0,2.836622333216745
storm,4169.0,5.579726968663839
storm,4170.0,5.161602815174235
storm,4171.0,2.1246589436085483
storm,4172.0,1.1979392720098323
storm,4173.0,2.9398517635903203
storm,4174.0,4.358982818937283
storm,4175.0,3.651486239608031
storm,4176.0,2.9862987536012198
storm,4177.0,3.798443791000728
storm,4178.0,4.354794400898635
storm,4179.0,3.1521921687879075
storm,4180.0,1.5571885621397379
storm,4181.0,1.6191996986127006
storm,4182.0,3.5187070988545095
storm,4183.0,5.438191639764065
storm,4184.0,5.156938360595444
storm,4185.0,2.97012466742157
storm,4186.0,1.416699498958815
storm,4187.0,2.165098853618642
storm,4188.0,3.811786955886497
storm,4189.0,3.9022714712211166
storm,4190.0,2.8764286865574906
storm,4191.0,3.1851948041936256
storm,4192.0,4.788681388978919
storm,4193.0,4.202525266086618
storm,4194.0,1.447132546789024
storm,4195.0,0.5336122583631849
storm,4196.0,3.782206874732778
storm,4197.0,6.76332389487957
storm,4198.0,4.682304322818061
storm,4199.0,1.3792521935341118
storm,4200.0,1.4350647454012453
storm,4201.0,4.027452537623981
storm,4202.0,4.266153381687778
storm,4203.0,2.379174748476523
storm,4204.0,2.4668975909400617
storm,4205.0,4.6900828821494285
storm,4206.0,4.97368973794743
storm,4207.0,2.404685604207417
storm,4208.0,1.4237728652345532
storm,4209.0,3.0537308179429146
storm,4210.0,4.330403079121265
storm,4211.0,3.700467012404462
storm,4212.0,3.3379394196160312
storm,4213.0,3.7907447857493755
storm,4214.0,3.0163310585961334
storm,4215.0,1.269025479341543
storm,4216.0,2.024905638521143
storm,4217.0,5.369105723211362
storm,4218.0,5.943799272361126
storm,4219.0,2.6879937610283484
storm,4220.0,1.1547637584635577
storm,4221.0,3.215757773377843
storm,4222.0,4.903748989390688
storm,4223.0,2.6621536788893607
storm,4224.0,0.8929826851195807
storm,4225.0,3.5011065207729564
storm,4226.0,6.326834606367369
storm,4227.0,4.718266361380404
storm,4228.0,0.40498514760717486
storm,4229.0,0.7079195756572069
storm,4230.0,4.093317597876524
storm,4231.0,4.82189266817326
storm,4232.0,2.8904600096144257
storm,4233.0,2.3282912672793237
storm,4234.0,4.394315054979892
storm,4235.0,4.506325051903139
storm,4236.0,2.0595851206050364
storm,4237.0,0.877520482142155
storm,4238.0,3.0954910010846604
storm,4239.0,5.467832198371898
storm,4240.0,4.779538112083837
storm,4241.0,2.971442211079221
storm,4242.0,2.452017323475618
storm,4243.0,2.6600569059044155
storm,4244.0,2.582976064154072
storm,4245.0,2.9737053289914313
storm,4246.0,4.0235467374330804
storm,4247.0,4.33312100114441
storm,4248.0,3.3774283946073145
storm,4249.0,2.696691385071037
storm,4250.0,3.086232473720457
storm,4251.0,3.135389891015732
storm,4252.0,2.5955808260880135
storm,4253.0,3.008098392307115
storm,4254.0,4.486280301130343
storm,4255.0,4.75127558134775
storm,4256.0,2.6933294281781603
storm,4257.0,1.1734162472032954
storm,4258.0,2.19877949702879
storm,4259.0,4.508581736645872
storm,4260.0,5.233499424366204
storm,4261.0,3.8564927425908366
storm,4262.0,2.5422517432276033
storm,4263.0,2.2888709830275444
storm,4264.0,2.7695384162491954
storm,4265.0,3.3531754540525087
storm,4266.0,3.4498772441100467
storm,4267.0,3.2692929879605637
storm,4268.0,3.6872907505488497
storm,4269.0,4.4846118653317175
storm,4270.0,3.8122245276581563
storm,4271.0,1.6238101245021508
storm,4272.0,0.840293889879706
storm,4273.0,3.4894775229993633
storm,4274.0,6.6409952933913905
storm,4275.0,5.204748943737636
storm,4276.0,1.513248034052693
storm,4277.0,0.964595679060376
storm,4278.0,3.6466344215452478
storm,4279.0,4.810460082953025
storm,4280.0,2.530461928714173
storm,4281.0,1.76417518877169
storm,4282.0,4.637080700920672
storm,4283.0,6.019589528300253
storm,4284.0,2.985151093657222
storm,4285.0,0.01107628060644388
storm,4286.0,1.7990045440955378
storm,4287.0,5.210705932012793
storm,4288.0,4.738610673757424
storm,4289.0,2.3833909811718788
storm,4290.0,2.459656587159844
storm,4291.0,4.59032723614231
storm,4292.0,4.043812745900836
storm,4293.0,1.7161299694011192
storm,4294.0,1.9276398163702997
storm,4295.0,4.24089177471316
storm,4296.0,5.019029308754017
storm,4297.0,3.136842943390307
storm,4298.0,2.3033276965557112
storm,4299.0,3.1564510907514074
storm,4300.0,3.1688314535238957
storm,4301.0,2.2726484248337564
storm,4302.0,3.306992253654557
storm,4303.0,5.332711469718213
storm,4304.0,4.515295526298449
storm,4305.0,1.5113203223969651
storm,4306.0,0.9688715496207476
storm,4307.0,3.913452689764917
storm,4308.0,5.217711270412047
storm,4309.0,2.968490428407238
storm,4310.0,1.7207932604751723
storm,4311.0,3.9433844162481613
storm,4312.0,5.538512791352921
storm,4313.0,2.8913617161212124
storm,4314.0,0.051946568356878615
storm,4315.0,2.0985843153100863
storm,4316.0,5.881992643822401
storm,4317.0,5.928266248481226
storm,4318.0,2.576153273804745
storm,4319.0,1.0086278593508948
storm,4320.0,2.5176528352760776
storm,4321.0,3.6857133047476434
storm,4322.0,3.305089780014416
storm,4323.0,3.156783054328008
storm,4324.0,4.288963883687835
storm,4325.0,4.61544141766421
storm,4326.0,3.272571145190678
storm,4327.0,1.8933337152695673
storm,4328.0,1.778014805141051
storm,4329.0,2.8287063022025216
storm,4330.0,4.170906078260282
storm,4331.0,4.94207064320969
storm,4332.0,4.241547241041294
storm,4333.0,2.4534580669845156
storm,4334.0,1.6452946570803773
storm,4335.0,2.6701825098745355
storm,4336.0,4.005486123719142
storm,4337.0,3.9974669863917702
storm,4338.0,3.400529859251071
storm,4339.0,3.4582043203191564
storm,4340.0,3.5487711211524737
storm,4341.0,2.701361696521946
storm,4342.0,1.9459882184077124
storm,4343.0,2.862050805329417
storm,4344.0,4.34530153854052
storm,4345.0,4.476532828126306
storm,4346.0,3.4194405932432996
storm,4347.0,2.731946691740377
storm,4348.0,2.6040776536476504
storm,4349.0,2.5686317547456854
storm,4350.0,3.126234888325341
storm,4351.0,4.165300243582111
storm,4352.0,4.156916854891052
storm,4353.0,2.8093279493716876
storm,4354.0,2.115110028022998
storm,4355.0,3.431895786337604
storm,4356.0,4.170308484812524
storm,4357.0,2.6805517027658365
storm,4358.0,1.9502496161936185
storm,4359.0,4.249217110704042
storm,4360.0,6.012501885015193
storm,4361.0,3.325495376172844
storm,4362.0,-0.06799446798143458
storm,4363.0,1.0815800777749478
storm,4364.0,5.749092479307501
storm,4365.0,6.503433142104663
storm,4366.0,2.5528451211829255
storm,4367.0,1.1238482590439536
storm,4368.0,3.892902232926812
storm,4369.0,5.277500124614974
storm,4370.0,2.214718669536656
storm,4371.0,0.28962123003336343
storm,4372.0,3.184622036910391
storm,4373.0,6.509702357685276
storm,4374.0,5.097776699028754
storm,4375.0,1.4456777022944596
storm,4376.0,1.2573341550984138
storm,4377.0,3.5720803322633805
storm,4378.0,3.8249789738331903
storm,4379.0,2.852529269920883
storm,4380.0,3.4817039813325112
storm,4381.0,4.91285108912348
storm,4382.0,3.8925539415043002
storm,4383.0,1.6870685247459831
storm,4384.0,1.8106239490650116
storm,4385.0,3.5115194384478623
storm,4386.0,4.120090002675455
storm,4387.0,3.404646659762746
storm,4388.0,3.8107244412842487
storm,4389.0,4.491206364295567
storm,4390.0,2.997736937975203
storm,4391.0,0.9190276773869702
storm,4392.0,1.923513442097271
storm,4393.0,5.062904126743648
storm,4394.0,5.535655546020364
storm,4395.0,2.7761776950990127
storm,4396.0,1.3023233643269507
storm,4397.0,3.0299631663991806
storm,4398.0,4.466602382271022
storm,4399.0,3.1787915773662077
storm,4400.0,2.143830096924884
storm,4401.0,3.7654703157223053
storm,4402.0,5.088937986013781
storm,4403.0,3.6002219373672406
storm,4404.0,1.1459472971108662
storm,4405.0,1.235523381370034
storm,4406.0,3.850195549142563
storm,4407.0,5.374585297187011
storm,4408.0,4.4838899073955405
storm,4409.0,2.873356138688333
storm,4410.0,2.254158268333883
storm,4411.0,2.697344084513032
storm,4412.0,3.245337714835425
storm,4413.0,3.283841699796958
storm,4414.0,3.0753812010011257
storm,4415.0,3.501712275577086
storm,4416.0,4.40628787260646
storm,4417.0,4.200400110383318
storm,4418.0,2.2529859837733817
storm,4419.0,0.9205555566870307
storm,4420.0,2.554500002819788
storm,4421.0,5.300390547788901
storm,4422.0,5.3507993087295525
storm,4423.0,2.9216172732691494
storm,4424.0,1.8439902182215444
storm,4425.0,2.93365034301598
storm,4426.0,3.5903825887270515
storm,4427.0,2.711834701520054
storm,4428.0,2.571431753869712
storm,4429.0,4.090778077587761
storm,4430.0,4.820650525770958
storm,4431.0,3.4331881251124665
storm,4432.0,2.125251351631948
storm,4433.0,2.636401934399997
storm,4434.0,3.196208578846867
storm,4435.0,2.888851965645385
storm,4436.0,3.2607680619249684
storm,4437.0,4.644141797931246
storm,4438.0,4.378379018996424
storm,4439.0,1.8804505746705265
storm,4440.0,1.1907731213597448
storm,4441.0,3.7056207580663227
storm,4442.0,5.205560179513662
storm,4443.0,3.388492110159403
storm,4444.0,1.7607938268873988
storm,4445.0,3.4877151604144117
storm,4446.0,5.045503621820622
storm,4447.0,2.74454737573259
storm,4448.0,0.3121949942492223
storm,4449.0,2.6246340859466977
storm,4450.0,7.06962867375427
storm,4451.0,6.014902213772027
storm,4452.0,1.1543414940369903
storm,4453.0,0.13350049568258465
storm,4454.0,3.6211557326041395
storm,4455.0,5.512800949297718
storm,4456.0,3.1335315358733196
storm,4457.0,1.732639159678439
storm,4458.0,4.02356670603928
storm,4459.0,5.392479598733588
storm,4460.0,2.796363318348439
storm,4461.0,0.2311532477557804
storm,4462.0,1.992469667024197
storm,4463.0,5.473995047998628
storm,4464.0,5.625834063078582
storm,4465.0,3.322825473303396
storm,4466.0,2.297543422905533
storm,4467.0,2.657567623613803
storm,4468.0,2.5257931953998893
storm,4469.0,2.488773123317897
storm,4470.0,3.693337523948656
storm,4471.0,4.850540080613382
storm,4472.0,4.1520592458334615
storm,4473.0,2.7098010131150665
storm,4474.0,2.7746396113816454
storm,4475.0,3.183181597967889
storm,4476.0,2.541267760612176
storm,4477.0,2.2690982506809556
storm,4478.0,3.9819043385814292
storm,4479.0,5.495522399788412
storm,4480.0,3.9444930809766
storm,4481.0,1.274209055585654
storm,4482.0,1.2537233800063021
storm,4483.0,3.908656273298727
storm,4484.0,5.230526020936686
storm,4485.0,3.755437590677861
storm,4486.0,2.415667984091896
storm,4487.0,2.8556615249503285
storm,4488.0,3.666910803826544
storm,4489.0,3.273391081460306
storm,4490.0,2.4560580667661913
storm,4491.0,2.737135963410963
storm,4492.0,3.8036333904993778
storm,4493.0,4.4843355616468665
storm,4494.0,3.905879728623447
storm,4495.0,2.285151873100222
storm,4496.0,1.5870355276460586
storm,4497.0,2.914762753962843
storm,4498.0,4.620173145952759
storm,4499.0,4.460189309440543
storm,4500.0,2.690785875479599
storm,4501.0,2.1406939816479604
storm,4502.0,3.5319450509689863
storm,4503.0,4.033594767357752
storm,4504.0,2.327791963068258
storm,4505.0,1.726841002287796
storm,4506.0,4.2614343684477305
storm,4507.0,6.206958467136236
storm,4508.0,3.9625435440779624
storm,4509.0,0.6580554506133113
storm,4510.0,1.0900079970134953
storm,4511.0,4.022040966580189
storm,4512.0,4.887535430039503
storm,4513.0,3.2515648113319875
storm,4514.0,2.908599782659766
storm,4515.0,4.391026487835357
storm,4516.0,3.985837491208608
storm,4517.0,1.7033476699528243
storm,4518.0,1.3643277370243563
storm,4519.0,3.678624136393014
storm,4520.0,5.119383990338138
storm,4521.0,3.8957486373831105
storm,4522.0,2.8483067965686177
storm,4523.0,3.306414474579452
storm,4524.0,2.9823849256038066
storm,4525.0,1.5902971439913174
storm,4526.0,2.3577215416089548
storm,4527.0,5.350404894278776
storm,4528.0,5.85441451339706
storm,4529.0,2.4891368034100223
storm,4530.0,0.4699065414743781
storm,4531.0,2.8882888039275434
storm,4532.0,5.097968995746601
storm,4533.0,3.3681923215078617
storm,4534.0,1.3792188894749884
storm,4535.0,3.5163480390542676
storm,4536.0,6.407464927045945
storm,4537.0,4.130565951961835
storm,4538.0,0.1483946180005202
storm,4539.0,0.8011421753806716
storm,4540.0,5.257263897104854
storm,4541.0,6.618836304354902
storm,4542.0,3.1368758104083865
storm,4543.0,0.975581976745495
storm,4544.0,2.4919962139399194
storm,4545.0,4.268563930005504
storm,4546.0,3.439000791864675
storm,4547.0,2.3890669157477813
storm,4548.0,3.7290833629709588
storm,4549.0,4.77447999243439
storm,4550.0,3.5987320335561104
storm,4551.0,1.8906347568246866
storm,4552.0,1.797493626050281
storm,4553.0,3.078376403876695
storm,4554.0,3.8695216458489305
storm,4555.0,4.061088654904381
storm,4556.0,4.106691715186068
storm,4557.0,3.5134274593700865
storm,4558.0,2.328557647264982
storm,4559.0,2.1938538589232475
storm,4560.0,3.1918254814815383
storm,4561.0,3.7122277945539612
storm,4562.0,3.391605439906064
storm,4563.0,3.470121965453231
storm,4564.0,4.16842438954731
storm,4565.0,3.7230031890596114
storm,4566.0,2.0254753032754995
storm,4567.0,1.4322555296580293
storm,4568.0,3.19591401063793
storm,4569.0,5.134502341112811
storm,4570.0,4.778704747410654
storm,4571.0,3.055454014961145
storm,4572.0,2.154377392077884
storm,4573.0,2.4888909960290984
storm,4574.0,3.106264855588062
storm,4575.0,3.4509339847668308
storm,4576.0,3.5216696485505334
storm,4577.0,3.383289479170732
storm,4578.0,3.5088662505685484
storm,4579.0,3.949544446533654
storm,4580.0,3.5364915515990996
storm,4581.0,2.0326935131258534
storm,4582.0,1.6316832432806816
storm,4583.0,3.767902751271703
storm,4584.0,5.97960184013735
storm,4585.0,4.393002373630853
storm,4586.0,0.9378223708971033
storm,4587.0,0.7810581533897422
storm,4588.0,4.20841122772199
storm,4589.0,5.776660953005978
storm,4590.0,3.2327671206051605
storm,4591.0,1.7272532529191715
storm,4592.0,3.754066965358043
storm,4593.0,5.15061614210107
storm,4594.0,2.5433239014618176
storm,4595.0,0.2505204052669741
storm,4596.0,2.5620590483607457
storm,4597.0,6.269351196622989
storm,4598.0,5.726806794826188
storm,4599.0,2.0574613512391515
storm,4600.0,1.2529602450264492
storm,4601.0,3.1782830610895187
storm,4602.0,3.7033417917754
storm,4603.0,2.63713612050569
storm,4604.0,3.2708818901401524
storm,4605.0,5.247429776995761
storm,4606.0,4.461179663833922
storm,4607.0,1.7402782336935945
storm,4608.0,1.1576626449704828
storm,4609.0,3.3443743007052302
storm,4610.0,4.667700806147275
storm,4611.0,3.492206605792591
storm,4612.0,3.240839883864823
storm,4613.0,4.4182728423886655
storm,4614.0,3.9170305968491306
storm,4615.0,1.2326650391620022
storm,4616.0,0.9126713370383452
storm,4617.0,4.024535725387136
storm,4618.0,5.575300926176975
storm,4619.0,3.491805443529509
storm,4620.0,1.3944338193173567
storm,4621.0,3.1502117697778256
storm,4622.0,5.044126876181386
storm,4623.0,3.189574254643307
storm,4624.0,0.9858911374468349
storm,4625.0,2.530976005324757
storm,4626.0,5.876978760069009
storm,4627.0,5.334366147116497
storm,4628.0,1.8405571794280011
storm,4629.0,0.5892107798655811
storm,4630.0,3.016166914489264
storm,4631.0,5.273435328305025
storm,4632.0,4.379408423692896
storm,4633.0,2.740186441204507
storm,4634.0,2.690114287187003
storm,4635.0,3.393315187166562
storm,4636.0,3.4030215921659974
storm,4637.0,2.81919815027032
storm,4638.0,2.6750603809213525
storm,4639.0,3.192686570847856
storm,4640.0,3.9763534546275365
storm,4641.0,4.3894087378851685
storm,4642.0,3.427683132611833
storm,4643.0,1.7501426795240564
storm,4644.0,1.7234740082691347
storm,4645.0,3.5244100818956694
storm,4646.0,5.003408647042426
storm,4647.0,4.292512963013893
storm,4648.0,2.702679318988483
storm,4649.0,2.5078886863940104
storm,4650.0,3.001798234525035
storm,4651.0,2.768498528796843
storm,4652.0,2.4771836722254768
storm,4653.0,3.6458755072353006
storm,4654.0,5.068430095173889
storm,4655.0,4.530559162792854
storm,4656.0,2.6742410942011166
storm,4657.0,1.7773045352470302
storm,4658.0,2.2347516430554175
storm,4659.0,2.9693568661413035
storm,4660.0,3.8223131768509737
storm,4661.0,4.810956861009874
storm,4662.0,4.525489997189534
storm,4663.0,2.541845466046733
storm,4664.0,1.4805987537272998
storm,4665.0,2.792087841670602
storm,4666.0,4.294658580146208
storm,4667.0,3.595517049086748
storm,4668.0,2.616477383696553
storm,4669.0,3.8738584009990715
storm,4670.0,4.894227550224231
storm,4671.0,2.7746500407936363
storm,4672.0,0.14123446335311104
storm,4673.0,1.93719126252547
storm,4674.0,6.46338134369999
storm,4675.0,6.248946067155234
storm,4676.0,1.8943851556703915
storm,4677.0,0.2536998882784624
storm,4678.0,3.5255848979218514
storm,4679.0,5.828653327369956
storm,4680.0,3.0713970837429
storm,4681.0,1.047134970851377
storm,4682.0,3.2934736241235
storm,4683.0,6.207032885609867
storm,4684.0,4.237252634904672
storm,4685.0,0.5038974624827114
storm,4686.0,1.2434626638222595
storm,4687.0,4.649972925015503
storm,4688.0,5.51690419416902
storm,4689.0,3.390582718511766
storm,4690.0,2.477767199062376
storm,4691.0,3.1701757368874066
storm,4692.0,2.914941728580173
storm,4693.0,1.9246537684954383
storm,4694.0,2.909641977649205
storm,4695.0,5.1009369142745395
storm,4696.0,4.742503444720904
storm,4697.0,2.654877955754611
storm,4698.0,2.2629217264919097
storm,4699.0,3.5175774978566903
storm,4700.0,3.378137950398295
storm,4701.0,1.9004183014006224
storm,4702.0,2.5224151222852202
storm,4703.0,4.907662136824985
storm,4704.0,5.4250414847346775
storm,4705.0,2.596137162461189
storm,4706.0,0.7345666030669136
storm,4707.0,2.6107050840931687
storm,4708.0,4.3060003437008
storm,4709.0,3.728685008402422
storm,4710.0,2.678412543869837
storm,4711.0,3.5892896887448424
storm,4712.0,4.624501117696773
storm,4713.0,3.2823236487353062
storm,4714.0,1.3823420277370166
storm,4715.0,1.6695227909890016
storm,4716.0,4.147963998188697
storm,4717.0,5.500990449644492
storm,4718.0,4.3281557358746765
storm,4719.0,2.476506277958894
storm,4720.0,1.8050548508164628
storm,4721.0,2.622189136547463
storm,4722.0,3.6863889378469983
storm,4723.0,3.8835209144027854
storm,4724.0,3.2564718964153796
storm,4725.0,2.9952053117466497
storm,4726.0,3.6937711811406144
storm,4727.0,3.8692370664579108
storm,4728.0,2.4678743143816364
storm,4729.0,1.5206646947222735
storm,4730.0,3.257004828508126
storm,4731.0,5.680796578195745
storm,4732.0,4.991613221461182
storm,4733.0,1.8579030229132136
storm,4734.0,0.7268114579523329
storm,4735.0,2.792765155965429
storm,4736.0,4.845273697962233
storm,4737.0,4.256521740108805
storm,4738.0,3.108470646779439
storm,4739.0,3.5248407585506554
storm,4740.0,3.739352929372554
storm,4741.0,2.540840029766947
storm,4742.0,1.7003967966609312
storm,4743.0,2.947829602318701
storm,4744.0,4.284030414779245
storm,4745.0,4.073053641066625
storm,4746.0,3.5169821118352034
storm,4747.0,3.649073601383685
storm,4748.0,2.9908451829068494
storm,4749.0,1.4803835064872415
storm,4750.0,1.8452593543451512
storm,4751.0,4.925455273834909
storm,4752.0,6.417002565099889
storm,4753.0,3.3997662649244806
storm,4754.0,0.9324254144343814
storm,4755.0,2.3498474355322294
storm,4756.0,4.73035895118469
storm,4757.0,3.573930890962191
storm,4758.0,1.255823185729522
storm,4759.0,2.9728619250191195
storm,4760.0,6.235039475912089
storm,4761.0,5.083373231589057
storm,4762.0,0.6410414155785402
storm,4763.0,0.1141746483088826
storm,4764.0,4.322273536951197
storm,4765.0,5.878975065885944
storm,4766.0,2.9828068007317072
storm,4767.0,1.1328398501030243
storm,4768.0,3.4602130649532126
storm,4769.0,5.803807150321622
storm,4770.0,3.303498943707455
storm,4771.0,0.7873730281381036
storm,4772.0,2.3740427423964947
storm,4773.0,5.553776110173562
storm,4774.0,5.360506103182045
storm,4775.0,2.3311984516822526
storm,4776.0,1.4445823355070648
storm,4777.0,2.8079871812574635
storm,4778.0,3.7337547749747557
storm,4779.0,3.6304582357718775
storm,4780.0,3.9266659153231385
storm,4781.0,4.140114732568052
storm,4782.0,3.2004243295974737
storm,4783.0,2.0162517492264813
storm,4784.0,2.4639175935485587
storm,4785.0,3.6624528846229847
storm,4786.0,3.6370837975556207
storm,4787.0,3.154437276859701
storm,4788.0,3.7756403388963213
storm,4789.0,4.395997944730145
storm,4790.0,3.047197436414447
storm,4791.0,1.1203884790993102
storm,4792.0,1.7517503634517877
storm,4793.0,4.5347241602485004
storm,4794.0,5.762610301269877
storm,4795.0,4.093108754779739
storm,4796.0,2.0942409931983503
storm,4797.0,1.9684858541585748
storm,4798.0,2.752096127252376
storm,4799.0,3.196169230465501
storm,4800.0,3.4182391689639156
storm,4801.0,3.8510623937252184
storm,4802.0,4.243191802993646
storm,4803.0,3.9808473996015286
storm,4804.0,3.080010197430694
storm,4805.0,1.9054915923770954
storm,4806.0,1.6707770838299119
storm,4807.0,3.2662255035710106
storm,4808.0,5.193564567154862
storm,4809.0,4.951804176044289
storm,4810.0,2.3466402308126977
storm,4811.0,1.153475365231771
storm,4812.0,2.9720881946382125
storm,4813.0,4.5821615925569485
storm,4814.0,3.5804580271937994
storm,4815.0,2.2565573727121526
storm,4816.0,3.5329413971567383
storm,4817.0,4.828485261393691
storm,4818.0,3.29796467280734
storm,4819.0,0.7241644486615416
storm,4820.0,1.7040291054331382
storm,4821.0,5.143112691904496
storm,4822.0,5.502040538729616
storm,4823.0,2.8354760038923588
storm,4824.0,1.5474750718912627
storm,4825.0,3.139873261740978
storm,4826.0,4.141063574124478
storm,4827.0,2.896045548863093
