t,lead_h,record_utc,z,airspeed,temperature_C,pressure_hPa,density_kg_m3,humidity,wind_x,wind_y,ice_mass_kg
1.7000000000000008,0.1700000000000001,2026-09-05 23:00,0.3401300803778,5.6093214403752985,16.694935299219708,1015.4719456671181,1.2126771058015478,0.9088890469419488,-1.9663939856695853,3.0725422563948275,0.0
1.7500000000000009,0.1750000000000001,2026-09-05 23:00,0.35259374995162407,5.614622188878666,16.694770348448174,1015.4678838887528,1.2126729484752519,0.9088945634377325,-1.966374007704199,3.0814538455857834,0.0
1.800000000000001,0.1800000000000001,2026-09-05 23:00,0.36470318094459,5.617675007372356,16.694607700227323,1015.4638646658876,1.2126688315147984,0.9089000799335161,-1.965942718267078,3.0867462057760022,0.0
1.850000000000001,0.18500000000000008,2026-09-05 23:00,0.3764649486281899,5.618797026157312,16.69444731181801,1015.4598872085044,1.2126647541708813,0.9089055964292997,-1.9652022167927714,3.0885595447383873,0.0
1.900000000000001,0.19000000000000009,2026-09-05 23:00,0.3879625032900071,5.618392866662313,16.69428864079339,1015.455941491833,1.2126607069337096,0.9089111129250833,-1.9643081167612018,3.0871375584647955,0.0
1.950000000000001,0.1950000000000001,2026-09-05 23:00,0.3993039713806404,5.616815558972409,16.69413098433148,1015.4520145268752,1.2126566774814513,0.9089166294208669,-1.9634174124498958,3.0827439445204976,0.0
2.000000000000001,0.2000000000000001,2026-09-05 23:00,0.4105723997450061,5.6142789197394345,16.693973802627738,1015.4480963374231,1.2126526563502862,0.9089221459166505,-1.9626486288198637,3.075597754797726,0.0
2.0500000000000007,0.20500000000000007,2026-09-05 23:00,0.4217965046423465,5.610841343499491,16.693816909026566,1015.4441834738631,1.212648640267781,0.9089276624124342,-1.9620651061383387,3.0658458399077593,0.0
2.1000000000000005,0.21000000000000008,2026-09-05 23:00,0.4329482562325,5.606452656662241,16.69366048572192,1015.4402793033046,1.212644632428151,0.9089331789082178,-1.9616812421209704,3.0535723973762594,0.0
2.1500000000000004,0.21500000000000002,2026-09-05 23:00,0.4439622018351964,5.601032866124868,16.693504958156097,1015.436391688309,1.212640640290228,0.9089386954040014,-1.9614833149285884,3.0388319460286275,0.0
2.2,0.22000000000000003,2026-09-05 23:00,0.45476447810823895,5.5945444087935465,16.693350806441003,1015.4325295017485,1.2126366722713071,0.908944211899785,-1.961453473026819,3.0216870151493445,0.0
2.25,0.225,2026-09-05 23:00,0.46529855026843747,5.58703078019314,16.69319839805263,1015.4286995348467,1.2126327348139652,0.9089497283955686,-1.961587449138274,3.0022352267912438,0.0
2.3,0.22999999999999998,2026-09-05 23:00,0.47553882553048715,5.57861180426196,16.693047899344094,1015.4249048618648,1.2126288308347037,0.9089552448913524,-1.961901416304253,2.980618623855292,0.0
2.3499999999999996,0.23499999999999996,2026-09-05 23:00,0.48548976732525806,5.569451229694484,16.692899281303085,1015.4211449465241,1.2126249598248915,0.908960761387136,-1.9624285262758092,2.9570165580125605,0.0
2.3999999999999995,0.23999999999999994,2026-09-05 23:00,0.49517405486740274,5.559716579541417,16.69275239651472,1015.4174170643685,1.2126211192000707,0.9089662778829196,-1.963209162272598,2.931629016404007,0.0
2.4499999999999993,0.24499999999999994,2026-09-05 23:00,0.5046166169694496,5.549548311249321,16.692607082941663,1015.413718220719,1.212617306119424,0.9089717943787032,-1.9642800729692593,2.9046588074279116,0.0
2.499999999999999,0.24999999999999992,2026-09-05 23:00,0.5138313916740482,5.539047515807686,16.6924632499867,1015.4100467411795,1.212613518994615,0.9089773108744869,-1.9656666021865616,2.8762991484545486,0.0
2.549999999999999,0.2549999999999999,2026-09-05 23:00,0.5228151439111712,5.528282181268756,16.692320918677865,1015.4064030142952,1.2126097581943216,0.9089828273702705,-1.9673800554364,2.8467294862019905,0.0
2.5999999999999988,0.2599999999999999,2026-09-05 23:00,0.5315491063760295,5.517305040935723,16.692180211002494,1015.4027892944202,1.212606025857237,0.9089883438660541,-1.969419899072114,2.816118627983556,0.0
2.6499999999999986,0.26499999999999985,2026-09-05 23:00,0.5400061407478838,5.506173135322588,16.6920413033597,1015.3992088414764,1.2126023250760027,0.9089938603618377,-1.9717788330595045,2.7846318315343543,0.0
2.6999999999999984,0.26999999999999985,2026-09-05 23:00,0.548159568858494,5.494960840766797,16.69190436915767,1015.395664860104,1.2125986588908286,0.9089993768576213,-1.9744482345060634,2.7524379378878727,0.0
2.7499999999999982,0.2749999999999998,2026-09-05 23:00,0.555990035857209,5.48376277161282,16.691769534202763,1015.3921596752169,1.2125950295073755,0.909004893353405,-1.9774219562643878,2.719713650759468,0.0
2.799999999999998,0.2799999999999998,2026-09-05 23:00,0.563488280254447,5.472687978714769,16.691636858694835,1015.388694399265,1.2125914379810927,0.9090104098491886,-1.9806975504021065,2.686643869391227,0.0
2.849999999999998,0.2849999999999998,2026-09-05 23:00,0.5706536602316433,5.461849957452677,16.69150634680568,1015.3852691092611,1.212587884385155,0.9090159263449722,-1.9842751338906888,2.6534187012039037,0.0
2.8999999999999977,0.28999999999999976,2026-09-05 23:00,0.5774898934732815,5.451357361304476,16.691377974370255,1015.3818833585357,1.2125843682959374,0.9090214428407558,-1.9881549039453055,2.620228818875943,0.0
2.9499999999999975,0.29499999999999976,2026-09-05 23:00,0.584000193292245,5.441308652161297,16.691251720502123,1015.3785367610128,1.2125808893472947,0.9090269593365394,-1.9923345541900639,2.5872609946334335,0.0
2.9999999999999973,0.29999999999999977,2026-09-05 23:00,0.5901837465055122,5.431791488789912,16.69112759048687,1015.3752294143019,1.2125774476319349,0.909032475832323,-1.996807585578991,2.5546951119116965,0.0
3.049999999999997,0.30499999999999977,2026-09-05 23:00,0.5960345698353765,5.42288560470968,16.691005623215858,1015.3719620370725,1.2125740438317438,0.9090379923281067,-2.001562954722946,2.522703092581108,0.0
3.099999999999997,0.30999999999999966,2026-09-05 23:00,0.6015426789386602,5.414666914116912,16.690885883587327,1015.3687358286213,1.2125706790845636,0.9090435088238903,-2.006585918787002,2.4914493791454544,0.0
3.149999999999997,0.31499999999999967,2026-09-05 23:00,0.606696656217063,5.40721072666083,16.69076844581565,1015.3655521604155,1.2125673546915723,0.9090490253196739,-2.01185953520121,2.4610921464804694,0.0
3.1999999999999966,0.3199999999999997,2026-09-05 23:00,0.6114863714337637,5.400592908606295,16.690653375747445,1015.3624122492832,1.2125640718072503,0.9090545418154576,-2.0173661584684885,2.4317843694814734,0.0
3.2499999999999964,0.3249999999999996,2026-09-05 23:00,0.6159048092010181,5.394889003446157,16.690540718982618,1015.3593169378797,1.2125608312311154,0.9090600583112413,-2.023088423224633,2.4036741531709676,0.0
3.2999999999999963,0.3299999999999996,2026-09-05 23:00,0.619948505657608,5.390172163370933,16.690430498036278,1015.3562666422434,1.2125576333579666,0.9090655748070249,-2.029009501196109,2.376904156491618,0.0
3.349999999999996,0.33499999999999963,2026-09-05 23:00,0.623616717866446,5.386510976571545,16.69032271773756,1015.3532614515678,1.2125544782725362,0.9090710913028085,-2.035112729278864,2.3516103215871813,0.0
3.399999999999996,0.33999999999999964,2026-09-05 23:00,0.6269098975135236,5.383967982744772,16.690217375150496,1015.3503013115452,1.2125513659234188,0.9090766077985921,-2.0413809132486347,2.3279203320635924,0.0
3.4499999999999957,0.3449999999999996,2026-09-05 23:00,0.6298281836650468,5.382599140175733,16.690114469371167,1015.3473862054286,1.2125482962948408,0.9090821242943757,-2.0477956642920785,2.3059522330193643,0.0
3.4999999999999956,0.34999999999999953,2026-09-05 23:00,0.6323704760605802,5.382454043538807,16.69001400755127,1015.344516265348,1.2125452695122627,0.9090876407901594,-2.054337037476862,2.28581349871693,0.0
3.5499999999999954,0.35499999999999954,2026-09-05 23:00,0.6345343178876878,5.383576468146603,16.689916005660052,1015.3416917863926,1.2125422858557384,0.909093157285943,-2.060983573672318,2.267600620482347,0.0
