# t,x,z,Vx,Vz,T,L,D,R,N_water
2.099000000000000199e+00,2.790899164159344892e+01,2.728496714219756569e+01,1.359130044631118928e+01,-1.252691702986134858e+00,1.805380688656710220e+01,8.224047527134952134e+02,7.389337876954607509e+01,7.389337876954607509e+01,0.000000000000000000e+00
2.100000000000000089e+00,2.792258317924637012e+01,2.728371446254026012e+01,1.359153765292240834e+01,-1.252679657306483341e+00,1.805348724160723251e+01,8.224042926128812496e+02,7.389523804750282920e+01,7.389523804750282920e+01,0.000000000000000000e+00
2.100999999999999979e+00,2.793617495405524664e+01,2.728246179492546730e+01,1.359177480887723455e+01,-1.252667614793510298e+00,1.805316765954350089e+01,8.224038326464985857e+02,7.389709699751477956e+01,7.389709699751477956e+01,0.000000000000000000e+00
2.101999999999999869e+00,2.794976696596943455e+01,2.728120913935002179e+01,1.359201191418692289e+01,-1.252655575446208758e+00,1.805284814036430419e+01,8.224033728142871951e+02,7.389895561961905912e+01,7.389895561961905912e+01,0.000000000000000000e+00
2.103000000000000203e+00,2.796335921493829701e+01,2.727995649581075810e+01,1.359224896886272482e+01,-1.252643539263572858e+00,1.805252868405809608e+01,8.224029131161895521e+02,7.390081391385118081e+01,7.390081391385118081e+01,0.000000000000000000e+00
2.104000000000000092e+00,2.797695170091121142e+01,2.727870386430451433e+01,1.359248597291589000e+01,-1.252631506244596737e+00,1.805220929061333734e+01,8.224024535521466532e+02,7.390267188024476752e+01,7.390267188024476752e+01,0.000000000000000000e+00
2.104999999999999982e+00,2.799054442383756935e+01,2.727745124482812500e+01,1.359272292635766632e+01,-1.252619476388275421e+00,1.805188996001844970e+01,8.224019941221000636e+02,7.390452951883167998e+01,7.390452951883167998e+01,0.000000000000000000e+00
2.105999999999999872e+00,2.800413738366676952e+01,2.727619863737843175e+01,1.359295982919929635e+01,-1.252607449693604380e+00,1.805157069226189748e+01,8.224015348259928260e+02,7.390638682964213046e+01,7.390638682964213046e+01,0.000000000000000000e+00
2.107000000000000206e+00,2.801773058034822128e+01,2.727494604195227268e+01,1.359319668145202264e+01,-1.252595426159579528e+00,1.805125148733212370e+01,8.224010756637663917e+02,7.390824381270445542e+01,7.390824381270445542e+01,0.000000000000000000e+00
2.108000000000000096e+00,2.803132401383134820e+01,2.727369345854648586e+01,1.359343348312708422e+01,-1.252583405785197224e+00,1.805093234521759271e+01,8.224006166353631215e+02,7.391010046804532863e+01,7.391010046804532863e+01,0.000000000000000000e+00
2.108999999999999986e+00,2.804491768406558450e+01,2.727244088715791648e+01,1.359367023423571652e+01,-1.252571388569454491e+00,1.805061326590672977e+01,8.224001577407256036e+02,7.391195679568967591e+01,7.391195679568967591e+01,0.000000000000000000e+00
2.109999999999999876e+00,2.805851159100037506e+01,2.727118832778340618e+01,1.359390693478915324e+01,-1.252559374511348800e+00,1.805029424938800631e+01,8.223996989797955166e+02,7.391381279566066098e+01,7.391381279566066098e+01,0.000000000000000000e+00
2.111000000000000210e+00,2.807210573458517544e+01,2.726993578041979660e+01,1.359414358479862805e+01,-1.252547363609878284e+00,1.804997529564987246e+01,8.223992403525165855e+02,7.391566846797989854e+01,7.391566846797989854e+01,0.000000000000000000e+00
2.112000000000000099e+00,2.808570011476945183e+01,2.726868324506393293e+01,1.359438018427536754e+01,-1.252535355864041522e+00,1.804965640468078547e+01,8.223987818588308301e+02,7.391752381266719851e+01,7.391752381266719851e+01,0.000000000000000000e+00
2.112999999999999989e+00,2.809929473150268109e+01,2.726743072171266036e+01,1.359461673323059827e+01,-1.252523351272837537e+00,1.804933757646920967e+01,8.223983234986823163e+02,7.391937882974085028e+01,7.391937882974085028e+01,0.000000000000000000e+00
2.113999999999999879e+00,2.811288958473435784e+01,2.726617821036282407e+01,1.359485323167554505e+01,-1.252511349835266019e+00,1.804901881100360228e+01,8.223978652720135187e+02,7.392123351921733843e+01,7.392123351921733843e+01,0.000000000000000000e+00
2.115000000000000213e+00,2.812648467441398026e+01,2.726492571101127282e+01,1.359508967962142911e+01,-1.252499351550326878e+00,1.804870010827242055e+01,8.223974071787671392e+02,7.392308788111155593e+01,7.392308788111155593e+01,0.000000000000000000e+00
2.116000000000000103e+00,2.814008000049106073e+01,2.726367322365485535e+01,1.359532607707946994e+01,-1.252487356417020914e+00,1.804838146826412526e+01,8.223969492188876984e+02,7.392494191543693205e+01,7.392494191543693205e+01,0.000000000000000000e+00
2.116999999999999993e+00,2.815367556291512230e+01,2.726242074829042039e+01,1.359556242406088344e+01,-1.252475364434349370e+00,1.804806289096717364e+01,8.223964913923171025e+02,7.392679562220504863e+01,7.392679562220504863e+01,0.000000000000000000e+00
2.117999999999999883e+00,2.816727136163569867e+01,2.726116828491482025e+01,1.359579872057688377e+01,-1.252463375601313711e+00,1.804774437637006912e+01,8.223960336990023734e+02,7.392864900142633644e+01,7.392864900142633644e+01,0.000000000000000000e+00
2.119000000000000217e+00,2.818086739660233775e+01,2.725991583352490366e+01,1.359603496663868150e+01,-1.252451389916916291e+00,1.804742592446124405e+01,8.223955761388847350e+02,7.393050205310915146e+01,7.393050205310915146e+01,0.000000000000000000e+00
2.120000000000000107e+00,2.819446366776459456e+01,2.725866339411752293e+01,1.359627116225748900e+01,-1.252439407380159686e+00,1.804710753522916278e+01,8.223951187119084807e+02,7.393235477726055649e+01,7.393235477726055649e+01,0.000000000000000000e+00
2.120999999999999996e+00,2.820806017507203833e+01,2.725741096668953389e+01,1.359650730744451153e+01,-1.252427427990047359e+00,1.804678920866230740e+01,8.223946614180180177e+02,7.393420717388619323e+01,7.393420717388619323e+01,0.000000000000000000e+00
2.121999999999999886e+00,2.822165691847424895e+01,2.725615855123778886e+01,1.359674340221095434e+01,-1.252415451745582997e+00,1.804647094474915292e+01,8.223942042571585489e+02,7.393605924299006915e+01,7.393605924299006915e+01,0.000000000000000000e+00
2.123000000000000220e+00,2.823525389792081697e+01,2.725490614775914366e+01,1.359697944656801916e+01,-1.252403478645770951e+00,1.804615274347816012e+01,8.223937472292732309e+02,7.393791098457468536e+01,7.393791098457468536e+01,0.000000000000000000e+00
2.124000000000000110e+00,2.824885111336134358e+01,2.725365375625045417e+01,1.359721544052690767e+01,-1.252391508689616018e+00,1.804583460483781465e+01,8.223932903343089720e+02,7.393976239864129241e+01,7.393976239864129241e+01,0.000000000000000000e+00
2.125000000000000000e+00,2.826244856474544065e+01,2.725240137670857976e+01,1.359745138409881626e+01,-1.252379541876123437e+00,1.804551652881658441e+01,8.223928335722085876e+02,7.394161348518939292e+01,7.394161348518939292e+01,0.000000000000000000e+00
2.125999999999999890e+00,2.827604625202273425e+01,2.725114900913037630e+01,1.359768727729494309e+01,-1.252367578204299114e+00,1.804519851540294084e+01,8.223923769429173944e+02,7.394346424421723896e+01,7.394346424421723896e+01,0.000000000000000000e+00
2.127000000000000224e+00,2.828964417514286112e+01,2.724989665351270318e+01,1.359792312012647919e+01,-1.252355617673149402e+00,1.804488056458534828e+01,8.223919204463809365e+02,7.394531467572170413e+01,7.394531467572170413e+01,0.000000000000000000e+00
2.128000000000000114e+00,2.830324233405546508e+01,2.724864430985241981e+01,1.359815891260461740e+01,-1.252343660281681315e+00,1.804456267635232436e+01,8.223914640825453262e+02,7.394716477969829782e+01,7.394716477969829782e+01,0.000000000000000000e+00
2.129000000000000004e+00,2.831684072871020419e+01,2.724739197814638914e+01,1.359839465474054698e+01,-1.252331706028902314e+00,1.804424485069231565e+01,8.223910078513544022e+02,7.394901455614099461e+01,7.394901455614099461e+01,0.000000000000000000e+00
2.129999999999999893e+00,2.833043935905675070e+01,2.724613965839147411e+01,1.359863034654545366e+01,-1.252319754913820304e+00,1.804392708759381136e+01,8.223905517527559823e+02,7.395086400504273172e+01,7.395086400504273172e+01,0.000000000000000000e+00
2.131000000000000227e+00,2.834403822504478043e+01,2.724488735058453770e+01,1.359886598803052316e+01,-1.252307806935443635e+00,1.804360938704528650e+01,8.223900957866935642e+02,7.395271312639472683e+01,7.395271312639472683e+01,0.000000000000000000e+00
2.132000000000000117e+00,2.835763732662398695e+01,2.724363505472244640e+01,1.359910157920693941e+01,-1.252295862092781320e+00,1.804329174903524091e+01,8.223896399531155339e+02,7.395456192018740182e+01,7.395456192018740182e+01,0.000000000000000000e+00
2.133000000000000007e+00,2.837123666374407449e+01,2.724238277080206316e+01,1.359933712008588103e+01,-1.252283920384843041e+00,1.804297417355212829e+01,8.223891842519656166e+02,7.395641038640940224e+01,7.395641038640940224e+01,0.000000000000000000e+00
2.133999999999999897e+00,2.838483623635475439e+01,2.724113049882025095e+01,1.359957261067852841e+01,-1.252271981810638479e+00,1.804265666058447337e+01,8.223887286831929941e+02,7.395825852504862041e+01,7.395825852504862041e+01,0.000000000000000000e+00
2.135000000000000231e+00,2.839843604440575220e+01,2.723987823877388337e+01,1.359980805099605661e+01,-1.252260046369178426e+00,1.804233921012071207e+01,8.223882732467413916e+02,7.396010633609127183e+01,7.396010633609127183e+01,0.000000000000000000e+00
2.136000000000000121e+00,2.841203608784680057e+01,2.723862599065982337e+01,1.360004344104963891e+01,-1.252248114059473894e+00,1.804202182214936556e+01,8.223878179425588542e+02,7.396195381952267667e+01,7.396195381952267667e+01,0.000000000000000000e+00
2.137000000000000011e+00,2.842563636662764992e+01,2.723737375447494458e+01,1.360027878085045039e+01,-1.252236184880536340e+00,1.804170449665890885e+01,8.223873627705920626e+02,7.396380097532686193e+01,7.396380097532686193e+01,0.000000000000000000e+00
2.137999999999999901e+00,2.843923688069806133e+01,2.723612153021611348e+01,1.360051407040965898e+01,-1.252224258831378112e+00,1.804138723363784180e+01,8.223869077307886073e+02,7.396564780348681722e+01,7.396564780348681722e+01,0.000000000000000000e+00
2.139000000000000234e+00,2.845283763000779942e+01,2.723486931788020371e+01,1.360074930973843443e+01,-1.252212335911011554e+00,1.804107003307463586e+01,8.223864528230946007e+02,7.396749430398421055e+01,7.396749430398421055e+01,0.000000000000000000e+00
2.140000000000000124e+00,2.846643861450664659e+01,2.723361711746408531e+01,1.360098449884794114e+01,-1.252200416118449899e+00,1.804075289495777312e+01,8.223859980474576332e+02,7.396934047679972934e+01,7.396934047679972934e+01,0.000000000000000000e+00
2.141000000000000014e+00,2.848003983414439588e+01,2.723236492896463190e+01,1.360121963774934528e+01,-1.252188499452706605e+00,1.804043581927578899e+01,8.223855434038264320e+02,7.397118632191309473e+01,7.397118632191309473e+01,0.000000000000000000e+00
2.141999999999999904e+00,2.849364128887085101e+01,2.723111275237872064e+01,1.360145472645380771e+01,-1.252176585912796014e+00,1.804011880601711937e+01,8.223850888921464275e+02,7.397303183930266357e+01,7.397303183930266357e+01,0.000000000000000000e+00
2.143000000000000238e+00,2.850724297863582279e+01,2.722986058770322160e+01,1.360168976497248927e+01,-1.252164675497732693e+00,1.803980185517029611e+01,8.223846345123674837e+02,7.397487702894613903e+01,7.397487702894613903e+01,0.000000000000000000e+00
2.144000000000000128e+00,2.852084490338913980e+01,2.722860843493501548e+01,1.360192475331654904e+01,-1.252152768206531652e+00,1.803948496672378710e+01,8.223841802644363952e+02,7.397672189081993110e+01,7.397672189081993110e+01,0.000000000000000000e+00
2.145000000000000018e+00,2.853444706308063772e+01,2.722735629407097591e+01,1.360215969149714255e+01,-1.252140864038208790e+00,1.803916814066609220e+01,8.223837261483022303e+02,7.397856642489966816e+01,7.397856642489966816e+01,0.000000000000000000e+00
2.145999999999999908e+00,2.854804945766016289e+01,2.722610416510798359e+01,1.360239457952542352e+01,-1.252128962991780003e+00,1.803885137698572549e+01,8.223832721639129204e+02,7.398041063115992699e+01,7.398041063115992699e+01,0.000000000000000000e+00
2.147000000000000242e+00,2.856165208707757586e+01,2.722485204804291570e+01,1.360262941741254572e+01,-1.252117065066262303e+00,1.803853467567116908e+01,8.223828183112169654e+02,7.398225450957438909e+01,7.398225450957438909e+01,0.000000000000000000e+00
2.148000000000000131e+00,2.857525495128274429e+01,2.722359994287265650e+01,1.360286420516965933e+01,-1.252105170260672695e+00,1.803821803671089086e+01,8.223823645901622967e+02,7.398409806011575540e+01,7.398409806011575540e+01,0.000000000000000000e+00
2.149000000000000021e+00,2.858885805022555360e+01,2.722234784959408316e+01,1.360309894280791276e+01,-1.252093278574028856e+00,1.803790146009344753e+01,8.223819110007000290e+02,7.398594128275614423e+01,7.398594128275614423e+01,0.000000000000000000e+00
2.149999999999999911e+00,2.860246138385589276e+01,2.722109576820407639e+01,1.360333363033845266e+01,-1.252081390005349126e+00,1.803758494580727145e+01,8.223814575427766158e+02,7.398778417746640912e+01,7.398778417746640912e+01,0.000000000000000000e+00
2.151000000000000245e+00,2.861606495212366497e+01,2.721984369869952403e+01,1.360356826777242389e+01,-1.252069504553652068e+00,1.803726849384091224e+01,8.223810042163423759e+02,7.398962674421690622e+01,7.398962674421690622e+01,0.000000000000000000e+00
2.152000000000000135e+00,2.862966875497878760e+01,2.721859164107730678e+01,1.360380285512096954e+01,-1.252057622217956911e+00,1.803695210418284134e+01,8.223805510213467187e+02,7.399146898297711061e+01,7.399146898297711061e+01,0.000000000000000000e+00
2.153000000000000025e+00,2.864327279237118162e+01,2.721733959533430891e+01,1.360403739239523091e+01,-1.252045742997283329e+00,1.803663577682155861e+01,8.223800979577385988e+02,7.399331089371570158e+01,7.399331089371570158e+01,0.000000000000000000e+00
2.153999999999999915e+00,2.865687706425078929e+01,2.721608756146741825e+01,1.360427187960634576e+01,-1.252033866890651659e+00,1.803631951174556391e+01,8.223796450254678803e+02,7.399515247640066207e+01,7.399515247640066207e+01,0.000000000000000000e+00
2.155000000000000249e+00,2.867048157056755642e+01,2.721483553947352263e+01,1.360450631676545363e+01,-1.252021993897082686e+00,1.803600330894338555e+01,8.223791922244849957e+02,7.399699373099929289e+01,7.399699373099929289e+01,0.000000000000000000e+00
2.156000000000000139e+00,2.868408631127143948e+01,2.721358352934950631e+01,1.360474070388369050e+01,-1.252010124015597414e+00,1.803568716840349495e+01,8.223787395547393544e+02,7.399883465747814171e+01,7.399883465747814171e+01,0.000000000000000000e+00
2.157000000000000028e+00,2.869769128631241273e+01,2.721233153109226066e+01,1.360497504097218879e+01,-1.251998257245217516e+00,1.803537109011439910e+01,8.223782870161817300e+02,7.400067525580321615e+01,7.400067525580321615e+01,0.000000000000000000e+00
2.157999999999999918e+00,2.871129649564045394e+01,2.721107954469867707e+01,1.360520932804208094e+01,-1.251986393584965329e+00,1.803505507406460850e+01,8.223778346087615319e+02,7.400251552593975646e+01,7.400251552593975646e+01,0.000000000000000000e+00
2.159000000000000252e+00,2.872490193920555868e+01,2.720982757016564335e+01,1.360544356510449759e+01,-1.251974533033863635e+00,1.803473912024261239e+01,8.223773823324297609e+02,7.400435546785251972e+01,7.400435546785251972e+01,0.000000000000000000e+00
2.160000000000000142e+00,2.873850761695772960e+01,2.720857560749005088e+01,1.360567775217056585e+01,-1.251962675590935437e+00,1.803442322863693548e+01,8.223769301871373045e+02,7.400619508150566617e+01,7.400619508150566617e+01,0.000000000000000000e+00
2.161000000000000032e+00,2.875211352884698002e+01,2.720732365666879460e+01,1.360591188925141282e+01,-1.251950821255204627e+00,1.803410739923606698e+01,8.223764781728344815e+02,7.400803436686280179e+01,7.400803436686280179e+01,0.000000000000000000e+00
2.161999999999999922e+00,2.876571967482333747e+01,2.720607171769876942e+01,1.360614597635816381e+01,-1.251938970025695097e+00,1.803379163202851743e+01,8.223760262894721791e+02,7.400987332388699258e+01,7.400987332388699258e+01,0.000000000000000000e+00
2.163000000000000256e+00,2.877932605483684014e+01,2.720481979057686672e+01,1.360638001350194237e+01,-1.251927121901431850e+00,1.803347592700277957e+01,8.223755745370019667e+02,7.401171195254094926e+01,7.401171195254094926e+01,0.000000000000000000e+00
2.164000000000000146e+00,2.879293266883753333e+01,2.720356787529998499e+01,1.360661400069386850e+01,-1.251915276881439665e+00,1.803316028414738881e+01,8.223751229153755276e+02,7.401355025278685673e+01,7.401355025278685673e+01,0.000000000000000000e+00
2.165000000000000036e+00,2.880653951677548008e+01,2.720231597186501915e+01,1.360684793794506398e+01,-1.251903434964744433e+00,1.803284470345081658e+01,8.223746714245431804e+02,7.401538822458637412e+01,7.401538822458637412e+01,0.000000000000000000e+00
2.165999999999999925e+00,2.882014659860074701e+01,2.720106408026886768e+01,1.360708182526664345e+01,-1.251891596150372266e+00,1.803252918490158763e+01,8.223742200644574041e+02,7.401722586790093317e+01,7.401722586790093317e+01,0.000000000000000000e+00
2.167000000000000259e+00,2.883375391426341849e+01,2.719981220050842907e+01,1.360731566266972514e+01,-1.251879760437349720e+00,1.803221372848821957e+01,8.223737688350694270e+02,7.401906318269145402e+01,7.401906318269145402e+01,0.000000000000000000e+00
2.168000000000000149e+00,2.884736146371358245e+01,2.719856033258060535e+01,1.360754945016542194e+01,-1.251867927824704019e+00,1.803189833419921229e+01,8.223733177363316145e+02,7.402090016891865787e+01,7.402090016891865787e+01,0.000000000000000000e+00
2.169000000000000039e+00,2.886096924690134813e+01,2.719730847648229499e+01,1.360778318776484852e+01,-1.251856098311462606e+00,1.803158300202303721e+01,8.223728667681950810e+02,7.402273682654275433e+01,7.402273682654275433e+01,0.000000000000000000e+00
2.169999999999999929e+00,2.887457726377682832e+01,2.719605663221040004e+01,1.360801687547911420e+01,-1.251844271896653593e+00,1.803126773194826882e+01,8.223724159306140109e+02,7.402457315552403827e+01,7.402457315552403827e+01,0.000000000000000000e+00
2.171000000000000263e+00,2.888818551429014647e+01,2.719480479976181897e+01,1.360825051331932833e+01,-1.251832448579305535e+00,1.803095252396338211e+01,8.223719652235392914e+02,7.402640915582210823e+01,7.402640915582210823e+01,0.000000000000000000e+00
2.172000000000000153e+00,2.890179399839144381e+01,2.719355297913346092e+01,1.360848410129659669e+01,-1.251820628358447429e+00,1.803063737805689470e+01,8.223715146469238562e+02,7.402824482739664802e+01,7.402824482739664802e+01,0.000000000000000000e+00
2.173000000000000043e+00,2.891540271603086509e+01,2.719230117032222793e+01,1.360871763942202683e+01,-1.251808811233108720e+00,1.803032229421730293e+01,8.223710642007199567e+02,7.403008017020695775e+01,7.403008017020695775e+01,0.000000000000000000e+00
2.173999999999999932e+00,2.892901166715857286e+01,2.719104937332502558e+01,1.360895112770672277e+01,-1.251796997202319295e+00,1.803000727243311374e+01,8.223706138848801857e+02,7.403191518421226647e+01,7.403191518421226647e+01,0.000000000000000000e+00
2.175000000000000266e+00,2.894262085172473320e+01,2.718979758813875947e+01,1.360918456616178496e+01,-1.251785186265109706e+00,1.802969231269288031e+01,8.223701636993589545e+02,7.403374986937181745e+01,7.403374986937181745e+01,0.000000000000000000e+00
2.176000000000000156e+00,2.895623026967952995e+01,2.718854581476033871e+01,1.360941795479831562e+01,-1.251773378420510952e+00,1.802937741498507762e+01,8.223697136441081739e+02,7.403558422564439923e+01,7.403558422564439923e+01,0.000000000000000000e+00
2.177000000000000046e+00,2.896983992097315763e+01,2.718729405318667247e+01,1.360965129362741166e+01,-1.251761573667554250e+00,1.802906257929822331e+01,8.223692637190812320e+02,7.403741825298898505e+01,7.403741825298898505e+01,0.000000000000000000e+00
2.177999999999999936e+00,2.898344980555581785e+01,2.718604230341466632e+01,1.360988458266017176e+01,-1.251749772005271488e+00,1.802874780562085633e+01,8.223688139242325406e+02,7.403925195136447712e+01,7.403925195136447712e+01,0.000000000000000000e+00
2.178999999999999826e+00,2.899705992337772642e+01,2.718479056544123296e+01,1.361011782190768926e+01,-1.251737973432694995e+00,1.802843309394144811e+01,8.223683642595142373e+02,7.404108532072959292e+01,7.404108532072959292e+01,0.000000000000000000e+00
2.180000000000000160e+00,2.901067027438910628e+01,2.718353883926328507e+01,1.361035101138105929e+01,-1.251726177948857543e+00,1.802811844424854115e+01,8.223679147248809613e+02,7.404291836104322044e+01,7.404291836104322044e+01,0.000000000000000000e+00
2.181000000000000050e+00,2.902428085854019812e+01,2.718228712487773180e+01,1.361058415109137343e+01,-1.251714385552792574e+00,1.802780385653063888e+01,8.223674653202857598e+02,7.404475107226416242e+01,7.404475107226416242e+01,0.000000000000000000e+00
2.181999999999999940e+00,2.903789167578124619e+01,2.718103542228148939e+01,1.361081724104972146e+01,-1.251702596243533527e+00,1.802748933077626958e+01,8.223670160456840676e+02,7.404658345435150579e+01,7.404658345435150579e+01,0.000000000000000000e+00
2.182999999999999829e+00,2.905150272606251249e+01,2.717978373147147053e+01,1.361105028126719141e+01,-1.251690810020114730e+00,1.802717486697394378e+01,8.223665669010288184e+02,7.404841550726411015e+01,7.404841550726411015e+01,0.000000000000000000e+00
2.184000000000000163e+00,2.906511400933426614e+01,2.717853205244458792e+01,1.361128327175487129e+01,-1.251679026881570733e+00,1.802686046511215423e+01,8.223661178862741963e+02,7.405024723096113348e+01,7.405024723096113348e+01,0.000000000000000000e+00
2.185000000000000053e+00,2.907872552554679046e+01,2.717728038519776135e+01,1.361151621252384558e+01,-1.251667246826936530e+00,1.802654612517943633e+01,8.223656690013750676e+02,7.405207862540191854e+01,7.405207862540191854e+01,0.000000000000000000e+00
2.185999999999999943e+00,2.909233727465037589e+01,2.717602872972790706e+01,1.361174910358519696e+01,-1.251655469855247560e+00,1.802623184716432903e+01,8.223652202462861851e+02,7.405390969054593597e+01,7.405390969054593597e+01,0.000000000000000000e+00
2.186999999999999833e+00,2.910594925659532706e+01,2.717477708603194131e+01,1.361198194495000635e+01,-1.251643695965540148e+00,1.802591763105531797e+01,8.223647716209615055e+02,7.405574042635282694e+01,7.405574042635282694e+01,0.000000000000000000e+00
2.188000000000000167e+00,2.911956147133195572e+01,2.717352545410678388e+01,1.361221473662935466e+01,-1.251631925156850400e+00,1.802560347684092434e+01,8.223643231253560089e+02,7.405757083278241737e+01,7.405757083278241737e+01,0.000000000000000000e+00
2.189000000000000057e+00,2.913317391881059137e+01,2.717227383394935458e+01,1.361244747863432103e+01,-1.251620157428215308e+00,1.802528938450967289e+01,8.223638747594249025e+02,7.405940090979500212e+01,7.405940090979500212e+01,0.000000000000000000e+00
2.189999999999999947e+00,2.914678659898156710e+01,2.717102222555657676e+01,1.361268017097597927e+01,-1.251608392778672307e+00,1.802497535405010254e+01,8.223634265231237350e+02,7.406123065735100397e+01,7.406123065735100397e+01,0.000000000000000000e+00
2.190999999999999837e+00,2.916039951179523371e+01,2.716977062892537020e+01,1.361291281366540673e+01,-1.251596631207259058e+00,1.802466138545069896e+01,8.223629784164066905e+02,7.406306007541110148e+01,7.406306007541110148e+01,0.000000000000000000e+00
2.192000000000000171e+00,2.917401265720194914e+01,2.716851904405265827e+01,1.361314540671367546e+01,-1.251584872713013885e+00,1.802434747869999399e+01,8.223625304392296584e+02,7.406488916393648481e+01,7.406488916393648481e+01,0.000000000000000000e+00
2.193000000000000060e+00,2.918762603515208198e+01,2.716726747093536432e+01,1.361337795013185570e+01,-1.251573117294975335e+00,1.802403363378650880e+01,8.223620825915472778e+02,7.406671792288854306e+01,7.406671792288854306e+01,0.000000000000000000e+00
2.193999999999999950e+00,2.920123964559601148e+01,2.716601590957041168e+01,1.361361044393101771e+01,-1.251561364952182620e+00,1.802371985069878235e+01,8.223616348733170298e+02,7.406854635222933325e+01,7.406854635222933325e+01,0.000000000000000000e+00
2.194999999999999840e+00,2.921485348848413466e+01,2.716476435995472727e+01,1.361384288812222820e+01,-1.251549615683675176e+00,1.802340612942530029e+01,8.223611872844923028e+02,7.407037445192092662e+01,7.407037445192092662e+01,0.000000000000000000e+00
2.196000000000000174e+00,2.922846756376685207e+01,2.716351282208523799e+01,1.361407528271655387e+01,-1.251537869488493104e+00,1.802309246995461223e+01,8.223607398250304641e+02,7.407220222192620440e+01,7.407220222192620440e+01,0.000000000000000000e+00
2.197000000000000064e+00,2.924208187139457849e+01,2.716226129595887073e+01,1.361430762772505965e+01,-1.251526126365676728e+00,1.802277887227523223e+01,8.223602924948864938e+02,7.407402966220834628e+01,7.407402966220834628e+01,0.000000000000000000e+00
2.197999999999999954e+00,2.925569641131773579e+01,2.716100978157255597e+01,1.361453992315880690e+01,-1.251514386314267036e+00,1.802246533637568859e+01,8.223598452940167363e+02,7.407585677273107194e+01,7.407585677273107194e+01,0.000000000000000000e+00
2.198999999999999844e+00,2.926931118348676364e+01,2.715975827892322414e+01,1.361477216902885701e+01,-1.251502649333305017e+00,1.802215186224449539e+01,8.223593982223777630e+02,7.407768355345869793e+01,7.407768355345869793e+01,0.000000000000000000e+00
2.200000000000000178e+00,2.928292618785210877e+01,2.715850678800780216e+01,1.361500436534626957e+01,-1.251490915421832550e+00,1.802183844987019512e+01,8.223589512799259182e+02,7.407951000435606659e+01,7.407951000435606659e+01,0.000000000000000000e+00
2.201000000000000068e+00,2.929654142436423214e+01,2.715725530882322403e+01,1.361523651212210062e+01,-1.251479184578891957e+00,1.802152509924127699e+01,8.223585044666158410e+02,7.408133612538838975e+01,7.408133612538838975e+01,0.000000000000000000e+00
2.201999999999999957e+00,2.931015689297359827e+01,2.715600384136642020e+01,1.361546860936740444e+01,-1.251467456803525558e+00,1.802121181034631903e+01,8.223580577824068314e+02,7.408316191652194505e+01,7.408316191652194505e+01,0.000000000000000000e+00
2.202999999999999847e+00,2.932377259363069300e+01,2.715475238563432470e+01,1.361570065709323707e+01,-1.251455732094776341e+00,1.802089858317380333e+01,8.223576112272535283e+02,7.408498737772316645e+01,7.408498737772316645e+01,0.000000000000000000e+00
2.204000000000000181e+00,2.933738852628600213e+01,2.715350094162387151e+01,1.361593265531064922e+01,-1.251444010451687738e+00,1.802058541771225819e+01,8.223571648011120487e+02,7.408681250895932635e+01,7.408681250895932635e+01,0.000000000000000000e+00
2.205000000000000071e+00,2.935100469089003283e+01,2.715224950933199821e+01,1.361616460403068984e+01,-1.251432291873303626e+00,1.802027231395023321e+01,8.223567185039408969e+02,7.408863731019856402e+01,7.408863731019856402e+01,0.000000000000000000e+00
2.205999999999999961e+00,2.936462108739329580e+01,2.715099808875563880e+01,1.361639650326440965e+01,-1.251420576358668324e+00,1.801995927187624602e+01,8.223562723356958486e+02,7.409046178140943084e+01,7.409046178140943084e+01,0.000000000000000000e+00
2.206999999999999851e+00,2.937823771574631948e+01,2.714974667989173085e+01,1.361662835302285224e+01,-1.251408863906826374e+00,1.801964629147883201e+01,8.223558262963357492e+02,7.409228592256154400e+01,7.409228592256154400e+01,0.000000000000000000e+00
2.208000000000000185e+00,2.939185457589963590e+01,2.714849528273721546e+01,1.361686015331706479e+01,-1.251397154516822763e+00,1.801933337274650881e+01,8.223553803858150104e+02,7.409410973362481911e+01,7.409410973362481911e+01,0.000000000000000000e+00
2.209000000000000075e+00,2.940547166780379484e+01,2.714724389728902665e+01,1.361709190415808912e+01,-1.251385448187703142e+00,1.801902051566780472e+01,8.223549346040921364e+02,7.409593321457033710e+01,7.409593321457033710e+01,0.000000000000000000e+00
2.209999999999999964e+00,2.941908899140935318e+01,2.714599252354410908e+01,1.361732360555696530e+01,-1.251373744918513164e+00,1.801870772023125156e+01,8.223544889511244946e+02,7.409775636536986099e+01,7.409775636536986099e+01,0.000000000000000000e+00
2.210999999999999854e+00,2.943270654666687847e+01,2.714474116149940031e+01,1.361755525752473339e+01,-1.251362044708299370e+00,1.801839498642540249e+01,8.223540434268699073e+02,7.409957918599606330e+01,7.409957918599606330e+01,0.000000000000000000e+00
2.212000000000000188e+00,2.944632433352695244e+01,2.714348981115184500e+01,1.361778686007242989e+01,-1.251350347556108300e+00,1.801808231423876094e+01,8.223535980312841502e+02,7.410140167642217079e+01,7.410140167642217079e+01,0.000000000000000000e+00
2.213000000000000078e+00,2.945994235194016397e+01,2.714223847249838428e+01,1.361801841321108952e+01,-1.251338653460987160e+00,1.801776970365987296e+01,8.223531527643264099e+02,7.410322383662268919e+01,7.410322383662268919e+01,0.000000000000000000e+00
